%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au6-250-drift-au6-cd1-500

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 {v1,v2}
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {v1,v2}
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 {v1,v2,v3}
@attribute Class {class1,class2,class3,class4,class5,class6,class7,class8}

@data
2.97,54176,39.8,2.05,69838,0.184,77.6,74,4.35,6.1,51.2,v1,0.627,89.3,5492,807,0.283,6.3,0.36,603,23.9,0.24,4.03,80.9,8.09,0.67,0.547,0.53,9.79,0.6,v1,47.1,0.61,61,68.3,0.8,74898,6.98,0.779,v3,class2
3.2,52586,51.1,1.92,80202,0.277,75.7,92,4.6,8.4,50.9,v1,0.647,98.3,6992,800,0.251,6.35,0.47,602,28,0.15,1.93,96.1,6.97,0.443,0.354,0.88,9.84,0.26,v2,59.1,0.48,22.2,59.1,0.43,82106,6.58,0.835,v1,class1
2.79,52951,38.2,2.36,33730,0.168,75.3,69,4.27,8.8,50.2,v2,0.689,62.3,4630,760,0.88,4.13,0.53,500,26.9,0.32,3.63,79,6.84,0.196,0.574,0.84,9.69,0.37,v2,58.9,0.62,27.3,56.9,0.78,27149,7.63,0.685,v1,class6
3.82,54471,13.3,3.09,57781,0.316,76.3,86,4.55,5.5,51,v1,0.62,94.3,5809,743,0.61,5.14,0.54,601,31.5,0.26,2.36,78.7,6.94,0.166,0.499,0.43,9.03,0.44,v1,53.8,0.43,62.3,68.2,0.61,24704,6.8,0.835,v1,class1
3.46,56532,39.6,0.28,79772,0.496,73.7,69,4.4,7.7,50.2,v2,0.673,50.5,4694,762,0.667,5.1,0.26,820,34.5,0.29,3.56,93.8,6.85,0.166,0.359,0.97,9.32,0.22,v1,59.2,0.43,65.9,68.9,0.77,57443,7.47,0.793,v3,class8
3.56,56583,39.5,3.08,50303,0.173,78.3,67,4.67,8.5,50.9,v1,0.612,83,4686,751,0.482,6.14,0.53,600,26.1,0.34,3.99,84.9,7,0.696,0.575,0.7,9.13,0.62,v1,59.4,0.55,65,61.5,0.58,59169,7.29,0.749,v3,class8
3.42,55436,43.6,1.61,21443,0.166,74.7,73,4.61,4,55.3,v2,0.684,95.3,6342,788,0.235,5.65,0.64,813,26.9,0.47,3.86,96.2,7.03,0.783,0.471,0.84,9.87,0.27,v1,56.6,0.45,23.1,71.3,0.7,20333,6.58,0.771,v1,class2
1.85,50552,39.6,2.08,26759,0.157,79.6,93,4.66,9.2,52.6,v2,0.663,81.1,6878,760,0.508,6.37,0.36,596,27,0.3,1.69,92.6,7.65,0.178,0.5,0.95,9.03,0.24,v1,58.6,0.57,67.2,61.6,0.34,36520,6.58,0.717,v1,class3
1.73,49388,51,1.02,21852,0.277,72.1,76,4.46,5.7,50.3,v1,0.864,84.9,6074,765,0.534,6.2,0.4,794,32.5,0.27,2.58,75.5,7.73,0.522,0.365,0.47,9.07,0.47,v2,48.7,0.41,53.3,67.6,0.87,75930,6.6,0.686,v1,class3
2.31,53742,39.6,3.05,20782,0.316,77.4,92,4.28,4.8,50.7,v2,0.692,80.3,6165,806,0.641,5.56,0.43,648,24,0.26,3,72.9,6.92,0.53,0.511,0.9,9.03,0.3,v2,56.8,0.38,19.4,63.5,0.61,72672,6.52,0.757,v1,class3
3.32,55897,40.7,2.39,35500,0.146,78.4,88,4.28,4.6,50.2,v2,0.863,95.6,5627,763,0.648,3.71,0.53,370,26.7,0.46,1.99,96.7,6.82,0.21,0.616,0.94,9.1,0.59,v2,50.2,0.42,17.9,61.7,0.74,44169,7.37,0.848,v1,class5
3.77,49810,51.3,1.85,33846,0.316,77,94,4.3,7.1,55.7,v1,0.613,95.5,4351,796,0.612,5.54,0.61,617,29.2,0.15,0.42,85.6,7.28,0.186,0.621,0.53,9.72,0.62,v1,59.7,0.41,19.7,58.2,0.45,27194,8.28,0.836,v1,class1
1.54,52476,33.1,2.08,23969,0.164,79,67,4.24,8.3,52.9,v1,0.683,89.5,4839,787,0.653,3.61,0.24,814,33.3,0.47,0.8,88,7.56,0.107,0.623,0.84,9.68,0.24,v1,51.7,0.44,20.1,63.2,0.61,37256,6.85,0.709,v3,class1
3.85,47021,26.8,1.84,80453,0.497,79.3,60,4.57,7.8,50.5,v2,0.697,37.4,7114,748,0.305,6.26,0.55,279,25.6,0.45,3.7,79.9,6.91,0.155,0.578,0.5,9.75,0.27,v2,58.2,0.34,20.2,71.2,0.24,28005,8.4,0.715,v2,class2
2.44,54460,47.5,3.12,21897,0.169,77.4,61,4.66,4.3,50.4,v1,0.59,83.4,7115,810,0.256,4.77,0.5,371,30.7,0.21,3.23,64.3,7.04,0.674,0.621,0.87,9.15,0.25,v1,61.8,0.43,60,72.8,0.3,70544,6.59,0.79,v3,class3
1.88,47996,38.7,0.38,23707,0.243,78.3,70,4.69,6.8,54,v1,0.863,92.2,4486,763,0.878,5.94,0.55,655,29.2,0.45,0.83,87.2,7.11,0.151,0.475,0.55,8.69,0.6,v1,48.9,0.35,25,64,0.44,52305,6.6,0.694,v3,class4
3.22,48996,37.4,1.83,66237,0.149,77.8,70,4.68,7.9,51.7,v1,0.695,51.6,7055,761,0.645,6.13,0.58,595,25.9,0.18,0.58,90.9,6.95,0.494,0.58,0.53,9.35,0.26,v1,55.4,0.52,87.6,57.8,0.64,57105,7.53,0.752,v1,class8
3.65,56180,26.7,2.02,54983,0.185,73.2,80,4.55,6.7,50.9,v2,0.863,80.2,6872,747,0.34,6.27,0.71,296,28.6,0.21,3.5,90.2,7.04,0.476,0.48,0.83,9.3,0.27,v1,61.9,0.42,62.2,63.5,0.48,32701,7.5,0.755,v3,class5
1.79,46541,50.5,2.11,22657,0.386,82.4,70,4.36,5.3,52.4,v1,0.617,43.3,4772,807,0.537,6.1,0.37,382,27.1,0.3,3.35,80.7,6.84,0.235,0.623,0.58,9.12,0.41,v1,61.5,0.35,61.9,59.3,0.86,18410,6.58,0.746,v2,class1
3.61,55189,36.8,1.89,42923,0.456,74.1,92,4.34,8.7,52,v2,0.672,77.7,6509,795,0.614,4.78,0.37,343,24.1,0.33,3.08,87,6.68,0.483,0.328,0.87,9.06,0.3,v2,56,0.42,34.7,68.2,0.88,55982,6.59,0.757,v2,class6
2,54083,30.7,1.67,23638,0.225,79,56,4.61,9,52.8,v2,0.689,76.3,7169,745,0.662,6.27,0.33,720,26.3,0.2,1.65,73.6,6.98,0.228,0.621,0.91,9.4,0.62,v2,58.5,0.37,84.8,60.7,0.72,17246,7.65,0.753,v3,class8
3.36,45949,36.1,2.57,57738,0.161,71,91,4.6,8.5,50.2,v2,0.655,84.5,4678,755,0.635,5.98,0.66,602,27.4,0.47,3.82,79.6,8.2,0.187,0.428,0.96,9.1,0.4,v1,58.2,0.51,66.4,60.1,0.88,75139,6.59,0.802,v1,class3
3.42,51082,47.7,0.53,95932,0.316,72.1,75,4.62,7.7,54.8,v1,0.638,98.3,6803,808,0.283,3.44,0.67,732,25.2,0.25,0.67,72.6,7.11,0.165,0.362,0.86,9.45,0.42,v1,60.7,0.43,18,62.6,0.59,77308,6.31,0.741,v2,class5
3.8,55765,29,1.57,85673,0.496,78.1,67,4.66,5,51.4,v1,0.54,79.1,5248,807,0.823,6.31,0.3,371,29.3,0.28,1.94,71.4,7.05,0.931,0.623,0.98,9.74,0.25,v2,59.8,0.59,18.1,56.8,0.33,76573,7.07,0.761,v1,class6
2.13,55005,38.7,1.85,21886,0.467,83.8,88,4.35,8,53.4,v2,0.667,76.2,4716,793,0.615,6.19,0.17,376,26,0.23,1.9,91.4,7.31,0.658,0.344,0.97,9.03,0.23,v2,52.6,0.53,21.2,60,0.26,20253,6.59,0.801,v1,class6
2.18,55929,51,2.92,30911,0.496,73.2,94,4.66,4.3,53.4,v1,0.604,94.5,6179,802,0.634,4.66,0.69,448,33.9,0.45,2.5,80.6,6.68,0.816,0.596,0.98,9.88,0.36,v1,50.7,0.58,69.1,60.6,0.81,14051,7.6,0.754,v1,class3
1.86,54695,24.8,2.84,68653,0.284,84.3,52,4.49,7.7,55.7,v1,0.631,70.2,7102,806,0.735,6.08,0.4,813,33.5,0.45,1.64,96.7,7.01,0.48,0.442,0.5,9.68,0.26,v1,60.1,0.45,69.5,59.2,0.88,16084,6.52,0.747,v1,class3
3.76,46059,36.1,2.52,87907,0.496,73.9,93,4.61,7.2,53.9,v1,0.675,97.6,5371,800,0.248,6.15,0.15,817,34.3,0.25,3.63,80,7.34,0.869,0.605,0.84,9.78,0.62,v2,55.3,0.35,25.8,61.8,0.89,45974,6.83,0.688,v1,class5
1.62,55279,36.9,2,38946,0.159,79.1,90,4.49,8,51.8,v1,0.48,88.2,6990,744,0.247,4.44,0.6,764,24.2,0.29,3.95,66.7,6.82,0.221,0.564,0.87,9.09,0.4,v2,59.5,0.35,19.2,62.7,0.5,59387,6.57,0.741,v2,class5
1.86,53427,28.1,0.53,79878,0.315,72,65,4.64,8.8,50.5,v1,0.537,83.8,6876,805,0.249,5.76,0.43,596,23.9,0.22,0.62,77.5,7.24,0.187,0.623,0.9,8.91,0.6,v2,51.5,0.5,17.9,56.5,0.88,35314,7.18,0.779,v2,class4
2.11,56391,17.2,1.83,24392,0.457,72.8,56,4.24,8.2,51.3,v2,0.688,81.7,6321,807,0.401,4.96,0.61,348,26.2,0.21,3.21,69.5,7.01,0.265,0.335,0.86,9.05,0.43,v2,48.8,0.44,66.4,69.3,0.52,29592,8.27,0.716,v3,class7
2.68,55998,46.4,0.34,22655,0.165,78.8,94,4.39,8.6,50.8,v2,0.681,87.6,4762,799,0.233,5.93,0.63,821,25.9,0.46,0.52,84.3,6.99,0.396,0.33,0.61,9.86,0.26,v1,49.5,0.45,19.1,70,0.74,65453,7.78,0.688,v3,class1
3.3,55606,26.5,2.68,28081,0.315,77.7,69,4.67,7.8,50.2,v2,0.644,75.7,6277,796,0.252,6.09,0.17,820,24.1,0.36,2.79,76.2,7.04,0.378,0.414,0.4,9.64,0.62,v2,51.3,0.43,59.4,66,0.81,60760,7.02,0.729,v1,class3
2.12,46358,24.4,1.84,90521,0.382,75.4,94,4.66,3.6,53.4,v2,0.67,77.9,5524,759,0.647,5.88,0.37,352,30.8,0.15,0.71,92,7.47,0.577,0.598,0.91,9.58,0.25,v2,61,0.57,53.9,71.5,0.63,20697,7.43,0.834,v3,class4
3.59,53539,51,0.93,76621,0.152,74.8,67,4.66,6.8,51.2,v2,0.695,90.5,6727,768,0.511,5.22,0.21,489,30.3,0.4,3.55,86,6.81,0.258,0.616,0.93,8.72,0.62,v2,54.8,0.45,21.3,55.2,0.72,15301,6.59,0.768,v1,class2
2.1,55264,44.1,2.66,22043,0.233,74.1,86,4.63,8.1,52.6,v2,0.814,34.7,6681,740,0.304,3.34,0.63,599,27.8,0.18,1.85,94.6,7.04,0.217,0.624,0.44,8.38,0.22,v2,51.3,0.51,20.3,56,0.41,62128,8.32,0.7,v3,class7
3.29,47932,25,0.47,34140,0.454,71.4,80,4.23,7.6,50.6,v1,0.649,98.9,4396,810,0.642,5.44,0.23,553,33.3,0.19,3.87,86.7,6.84,0.501,0.342,0.95,9.1,0.47,v1,54.6,0.43,48.7,59.6,0.35,16910,7.73,0.745,v1,class3
3.33,55338,31.3,1.89,24291,0.316,73.1,67,4.66,4.5,53.9,v2,0.863,48.8,4506,772,0.875,3.56,0.67,784,26.8,0.35,3.95,64.9,7.46,0.184,0.597,0.93,9.11,0.28,v2,60.4,0.34,18.5,68.7,0.35,58550,8.63,0.806,v3,class3
2.82,54766,39.7,2.02,80767,0.316,72.9,89,4.43,6.5,50.2,v1,0.649,75.7,5326,770,0.52,4.82,0.36,601,25.3,0.4,3.79,96,6.92,0.108,0.53,0.73,9.47,0.62,v2,61.4,0.52,59.7,58.7,0.35,23460,7.22,0.746,v2,class8
3.79,47881,34.7,0.63,78946,0.325,79.9,75,4.55,4.7,53.8,v1,0.863,74.9,6641,747,0.265,3.33,0.17,686,34,0.3,2.65,83.6,6.74,0.935,0.623,0.42,9.56,0.22,v1,50,0.37,74.6,59.4,0.88,15577,7.6,0.709,v1,class8
2.38,56451,25.1,0.45,56812,0.497,74.8,86,4.62,4.4,50.5,v2,0.602,95.4,4137,741,0.589,4.53,0.41,296,28.9,0.21,2.6,79.7,8.07,0.272,0.445,0.89,9.15,0.24,v2,58.6,0.38,54.1,65.8,0.64,22154,6.29,0.696,v3,class5
2.29,51467,35.3,1.88,82793,0.145,79.1,54,4.56,8,55.1,v2,0.69,80.3,4272,780,0.399,6.07,0.15,447,29.2,0.15,2.49,81,6.96,0.21,0.466,0.85,9.58,0.41,v1,59,0.49,62.4,60.1,0.42,18972,6.6,0.753,v1,class4
3.6,55267,38.2,1.83,93082,0.496,77.4,93,4.28,7.8,50.2,v1,0.653,97.9,5117,799,0.881,4.06,0.61,815,28.8,0.24,2.42,92.2,6.83,0.287,0.622,0.77,9.03,0.45,v1,51.1,0.51,60,69.1,0.88,44385,7.91,0.81,v3,class7
1.94,54459,19,1.97,35892,0.17,72.1,69,4.62,4,53.6,v1,0.861,94.9,5239,763,0.643,3.8,0.17,610,26.7,0.19,4.07,66.4,6.86,0.455,0.526,0.44,9.03,0.45,v2,48.1,0.36,20.9,71.9,0.33,63003,7.75,0.794,v2,class6
2.77,56411,12.1,1.84,57516,0.315,76.6,58,4.63,8.1,54.1,v2,0.697,93.2,5334,797,0.251,5.97,0.52,817,24.8,0.3,3.57,91.6,7.04,0.186,0.362,0.53,9.61,0.62,v2,53,0.58,78.4,67.9,0.89,21184,7.31,0.817,v3,class2
2.9,45968,39.8,2.06,65361,0.167,77.4,55,4.44,6.9,51,v2,0.646,66.6,6119,803,0.633,5.04,0.71,303,34.1,0.47,1.44,79.9,6.97,0.681,0.328,0.84,9.69,0.46,v2,49.1,0.55,18.8,66.8,0.5,54753,7.3,0.687,v1,class8
2.88,49681,27.8,2.19,22237,0.496,77.4,64,4.38,6.7,51.1,v1,0.672,84.8,6951,749,0.612,6.2,0.38,816,24.1,0.4,2.36,97.8,6.76,0.377,0.625,0.5,8.68,0.38,v2,53.6,0.42,21.1,71.3,0.89,75875,7.87,0.742,v3,class3
3.18,55902,38.7,3.27,70731,0.154,71.1,67,4.29,9.3,55,v2,0.642,74.6,6114,759,0.774,3.39,0.57,795,33.9,0.3,3.07,87.3,8.74,0.196,0.344,0.54,9.63,0.34,v1,47.4,0.38,60.2,72.9,0.89,25548,6.39,0.692,v2,class8
2.5,52591,37,1.83,22014,0.316,74.6,92,4.62,3.9,51.8,v1,0.669,73.1,5073,779,0.482,4.21,0.52,817,30.3,0.47,3.06,85.1,7.05,0.343,0.505,0.89,9.52,0.35,v1,60,0.54,38.4,58.4,0.52,28357,7.08,0.688,v3,class4
3.68,51685,39.7,1.84,59823,0.446,72.2,67,4.43,4,53.8,v1,0.863,96.8,5988,795,0.647,3.36,0.52,599,26.6,0.39,1.31,83.6,7.05,0.224,0.397,0.68,9.52,0.62,v1,52.8,0.43,24.3,72.2,0.41,21180,6.34,0.729,v1,class1
2.73,46250,25.5,1.86,34827,0.162,72.5,87,4.62,8.5,55.5,v2,0.684,98.9,4938,771,0.691,4.59,0.19,814,31.3,0.47,3.9,85.1,7.52,0.678,0.355,0.7,9.68,0.62,v2,51.5,0.36,87.7,72.9,0.87,52569,6.77,0.773,v3,class7
2.92,46922,39.9,2.56,96727,0.316,71,76,4.7,7.8,50.2,v2,0.632,37,4466,801,0.234,6.23,0.13,603,27,0.18,3.77,74.7,6.94,0.481,0.545,0.68,9.13,0.36,v1,60,0.53,22.6,70.7,0.33,16205,6.81,0.756,v3,class7
2.92,46839,28.1,1.84,59886,0.315,71.2,94,4.6,8.6,54.1,v1,0.863,71.3,6823,808,0.649,3.3,0.19,242,34.5,0.44,3.69,84.7,6.8,0.903,0.463,0.49,9.31,0.38,v1,58.2,0.44,73.1,70.2,0.64,22465,7.69,0.714,v3,class6
3.52,48796,47.4,2.34,78633,0.172,78.7,73,4.54,7.8,50.4,v1,0.864,74.4,5357,788,0.242,5.1,0.54,756,31.5,0.26,1.17,84.1,8.65,0.875,0.614,0.85,9.34,0.31,v1,60.5,0.42,33.3,63.9,0.24,78979,6.58,0.746,v2,class2
3.37,56087,41.1,2.79,52750,0.497,79,91,4.66,5.3,50.6,v1,0.669,77.4,7011,774,0.244,6.26,0.52,604,30.3,0.45,1.29,98.7,6.98,0.177,0.379,0.85,9.03,0.29,v2,59.9,0.46,65,54.8,0.87,17416,6.59,0.761,v1,class2
1.78,55584,13,0.58,22160,0.146,71.5,94,4.63,7.8,50.2,v1,0.658,94.3,5237,750,0.548,5.94,0.14,803,24.3,0.46,3.95,84,7.05,0.593,0.578,0.65,9.65,0.62,v1,62.2,0.62,66.7,72.2,0.22,44869,6.29,0.816,v3,class3
1.66,56393,38.7,2.11,27376,0.172,78.3,63,4.45,8.5,50.2,v2,0.676,84.8,6066,763,0.55,3.39,0.15,604,32.7,0.31,2.85,81.5,6.69,0.68,0.4,0.85,9.36,0.55,v1,47.3,0.59,62.8,56.6,0.54,56876,6.6,0.804,v2,class3
1.53,53947,39.8,2.61,63738,0.315,72.5,78,4.66,8.6,50.9,v1,0.63,45.2,5234,757,0.241,5.97,0.45,563,24.3,0.47,2.76,83.2,6.91,0.51,0.591,0.62,8.41,0.23,v1,58.5,0.44,62.8,59.1,0.63,20020,6.59,0.723,v2,class3
2.59,53422,37.9,0.68,67235,0.34,75.9,93,4.6,9.4,55.7,v1,0.689,82.4,4930,797,0.246,6.29,0.16,813,24.2,0.18,2.12,93.5,6.8,0.499,0.345,0.82,9.54,0.4,v1,58.9,0.45,19.4,68.5,0.26,16025,6.58,0.698,v3,class3
2.69,47543,44.4,0.41,65987,0.45,72.6,94,4.6,5.3,50.7,v2,0.645,88.6,4232,745,0.596,3.82,0.55,234,25.5,0.42,1.48,81.9,7.01,0.278,0.623,0.79,9.34,0.45,v1,60.3,0.34,22.4,72.7,0.64,18956,7.59,0.75,v1,class8
3.46,56391,30.3,0.53,24312,0.15,79.2,94,4.27,3.7,51.9,v2,0.678,54.9,6576,786,0.644,5.99,0.62,597,28.4,0.19,0.89,89.2,6.91,0.822,0.603,0.88,9.05,0.25,v2,55.7,0.57,32.5,71.2,0.79,58754,6.6,0.769,v3,class3
3.65,47188,49.2,1.41,89011,0.17,80.1,85,4.59,8,50.2,v2,0.582,77.3,6323,810,0.65,5.94,0.2,635,33.4,0.34,3.33,97.1,7.86,0.11,0.597,0.87,9.51,0.61,v1,48.7,0.42,72.8,61.2,0.28,21842,7.11,0.702,v1,class1
2.33,56617,39.8,1.16,56644,0.164,81.6,87,4.67,6.2,54.4,v2,0.674,75.6,6277,797,0.642,3.25,0.31,814,24,0.15,1.79,70,7.52,0.173,0.488,0.94,9.05,0.61,v2,54.5,0.39,22.4,72.5,0.88,55429,7.62,0.764,v1,class3
1.38,46418,15.8,1.83,58554,0.164,75.7,61,4.37,4.8,51.7,v2,0.685,98.9,6800,757,0.416,6.32,0.55,745,26.9,0.16,3.42,91.1,6.99,0.177,0.528,0.95,9.77,0.27,v2,60.1,0.41,59.5,70.6,0.88,87211,7.82,0.809,v2,class2
3.08,46364,37.1,2.9,54052,0.315,83.8,87,4.53,3.4,54.6,v1,0.659,81.2,5743,746,0.454,6.07,0.18,605,31.1,0.3,3.63,80.5,8.69,0.28,0.512,0.92,9.1,0.39,v1,59,0.34,20.1,67.9,0.33,20635,6.48,0.719,v3,class3
3.16,51621,39.5,3.2,22613,0.166,81.3,94,4.64,6.9,50.2,v1,0.693,99.1,4142,743,0.648,4.45,0.32,599,28.6,0.17,0.64,73.4,8.68,0.277,0.446,0.96,9.86,0.35,v2,56.7,0.56,28.8,56.3,0.6,29739,6.68,0.77,v1,class4
1.76,52157,27.5,3.12,41423,0.171,85.1,93,4.39,8.1,55.3,v1,0.65,79.2,4764,782,0.266,5.98,0.69,813,26.3,0.47,1.23,72.2,7.05,0.181,0.499,0.89,9.79,0.51,v1,58.8,0.42,62.8,61.1,0.27,58072,7.02,0.847,v2,class5
3.68,53480,38.3,0.96,58789,0.316,71.9,93,4.68,8.6,50.2,v1,0.828,74.7,6148,772,0.645,3.7,0.56,492,30.8,0.47,2.37,97,6.74,0.179,0.335,0.88,9.05,0.27,v1,52.5,0.45,24.9,71.1,0.32,55849,7.44,0.82,v2,class5
2.08,56032,32.8,1.91,22895,0.169,78,90,4.69,7.5,54.7,v2,0.67,98.9,6632,741,0.605,3.81,0.55,811,30.4,0.29,4.17,69,7.3,0.779,0.621,0.91,9.57,0.26,v2,49.1,0.41,30.8,62.9,0.85,78873,6.44,0.722,v2,class7
3.73,54839,51.1,3.34,95148,0.316,73.1,77,4.23,4.3,55,v2,0.67,84.8,5296,761,0.379,6.02,0.65,812,32.9,0.3,2.7,64.2,6.92,0.58,0.369,0.83,9.78,0.32,v2,60.5,0.4,68.1,65,0.65,75317,7.41,0.711,v1,class7
3.49,53532,42.1,1.51,23684,0.316,79.3,81,4.36,8.7,50.2,v1,0.488,96.5,4841,767,0.625,5.99,0.61,606,24.7,0.25,2.43,97.4,6.99,0.154,0.596,0.54,9.69,0.24,v1,51.4,0.38,57.4,62.2,0.8,29075,8.6,0.786,v1,class7
2.8,56035,39,2.58,32567,0.481,77.9,91,4.26,9.3,55.3,v2,0.695,81.2,7098,762,0.644,6.37,0.14,607,28.7,0.34,2.78,65.6,8.02,0.726,0.526,0.45,9.05,0.26,v1,56.8,0.62,76.7,56.5,0.86,22741,7.5,0.712,v2,class8
3.53,54543,22.1,3.36,23590,0.315,78.2,93,4.34,4.5,50.2,v2,0.864,79.5,5399,784,0.64,5.02,0.15,393,32.5,0.46,1.07,82.4,6.68,0.877,0.463,0.95,9.11,0.43,v2,60.4,0.44,68.3,62.5,0.63,17666,7.23,0.688,v2,class4
3.4,46528,51.4,0.64,79989,0.331,79.7,89,4.67,7.4,51.1,v1,0.496,76,6602,744,0.806,5.98,0.57,450,27.3,0.18,1.05,83.3,8.05,0.126,0.365,0.6,9.08,0.23,v1,61.6,0.57,18.8,62.2,0.77,16166,6.58,0.69,v1,class1
3.62,48649,20.9,2.3,59511,0.175,78.5,83,4.6,6.8,54.9,v1,0.616,78.5,7291,807,0.468,6.17,0.55,610,25,0.19,2.57,94.2,7.22,0.179,0.398,0.94,9.04,0.62,v1,55.2,0.4,60.1,69.3,0.52,23590,6.59,0.799,v3,class4
2.16,55059,43.3,2.15,58888,0.495,81.7,94,4.28,8.1,50.7,v2,0.694,76.5,6121,762,0.449,3.16,0.16,606,29.3,0.46,3.85,84.4,6.97,0.72,0.586,0.89,9.28,0.22,v1,47.1,0.38,59.5,70,0.52,81986,6.58,0.747,v3,class7
1.81,54926,33.4,2.08,37499,0.497,81.5,81,4.7,6.8,51.2,v2,0.684,76.6,7146,747,0.236,5.75,0.69,240,34.2,0.31,1.32,90.1,7.54,0.838,0.371,0.9,9.09,0.22,v2,60.6,0.43,62.5,63.9,0.5,52428,7.09,0.769,v1,class3
3.54,51402,31.7,2.61,32804,0.157,77.8,69,4.65,3.9,52.4,v2,0.863,76,6846,745,0.26,5.98,0.7,334,26.5,0.3,4.04,92.9,7.02,0.518,0.605,0.94,9.77,0.62,v2,59.3,0.42,64,59.3,0.67,21246,6.59,0.729,v3,class1
2.7,55404,51.4,1.84,31450,0.145,82.2,64,4.64,7.5,50.9,v2,0.65,97,6333,796,0.642,6.29,0.59,502,24.3,0.28,4.05,68.7,7.86,0.106,0.339,0.85,9.63,0.46,v1,53.5,0.37,65,62,0.35,59413,7.57,0.79,v1,class1
2.06,50892,29.6,2.9,46820,0.498,76.7,94,4.48,9.2,53.1,v1,0.629,80.5,6796,770,0.251,3.87,0.48,544,30.1,0.24,4.16,94.6,6.98,0.933,0.371,0.97,9.33,0.6,v2,50.7,0.35,17.9,64.1,0.35,64580,6.21,0.847,v2,class7
