@relation R_data_frame

@attribute V1 {1,2,3,4,5,6}
@attribute V2 {1,2,3,4}
@attribute V3 {1,2,3,4,5,6,7,8,9,10}
@attribute V4 {1,2}
@attribute V5 {1,2,3,4,5,6,7,8,9}
@attribute V6 {1,2}
@attribute V7 {1,2}
@attribute V8 {1,2}
@attribute V9 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute V10 {1,2}
@attribute V11 {1,2,3,4}
@attribute V12 {1,2,3,4}
@attribute V13 {1,2,3,4}
@attribute V14 {1,2,3,4,5,6,7,8,9}
@attribute V15 {1,2,3,4,5,6,7,8,9}
@attribute V16 {1,2,3,4}
@attribute V17 {1,2,3}
@attribute V18 {1,2,3,4,5}
@attribute V19 {1,2,3,4,5,6,7,8,9}
@attribute V20 {1,2,3,4,5,6}
@attribute V21 {1,2,3,4,5,6,7}
@attribute Class {1,2}

@data
3,4,4,2,6,2,1,1,9,2,1,3,3,7,8,3,2,5,3,5,1,1
3,4,5,2,6,2,1,1,3,2,1,3,3,7,4,3,2,5,4,5,1,1
6,3,7,1,2,2,2,2,9,1,1,3,3,8,8,3,2,5,3,4,1,2
3,1,5,1,3,2,1,1,7,1,1,2,2,1,7,3,2,3,2,5,1,2
3,1,5,2,6,2,1,1,3,2,1,3,3,7,8,3,2,5,4,5,1,1
3,1,4,2,6,2,1,1,3,2,1,3,3,8,4,3,2,5,4,6,1,1
6,1,7,1,2,2,1,2,2,1,1,3,3,8,8,3,2,5,4,5,1,2
3,1,6,2,6,2,1,1,11,2,1,3,3,4,4,3,2,5,4,6,1,1
3,4,5,2,6,2,1,1,11,2,1,3,3,7,8,3,2,5,3,5,1,1
3,4,4,2,6,2,1,1,11,2,1,3,3,7,8,3,2,5,3,6,1,1
3,4,4,2,6,2,1,1,3,2,1,3,3,8,8,3,2,5,3,6,1,1
6,1,5,2,6,2,1,1,9,2,1,3,3,7,4,3,2,5,4,6,1,1
6,3,10,1,2,2,2,2,11,1,1,3,3,8,8,3,2,5,4,5,1,2
3,4,5,2,6,2,1,1,9,2,1,3,3,4,4,3,2,5,3,6,1,1
6,4,5,1,3,2,1,1,11,1,1,2,2,1,7,3,2,3,2,5,1,2
3,4,6,2,6,2,1,1,11,2,1,3,3,7,8,3,2,5,3,5,1,1
3,4,6,2,6,2,1,1,11,2,1,3,3,4,4,3,2,5,3,5,1,1
6,3,5,1,2,2,2,2,9,1,1,3,3,8,8,3,2,5,3,4,1,2
3,4,5,2,6,2,1,1,11,2,1,3,3,7,8,3,2,5,4,6,1,1
3,4,4,2,6,2,1,1,3,2,1,3,3,8,8,3,2,5,4,5,1,1
6,1,5,1,3,2,1,1,6,1,1,2,2,7,5,3,2,3,2,6,1,2
6,4,6,2,6,2,1,1,3,2,1,3,3,4,7,3,2,5,4,6,1,1
3,4,4,2,6,2,1,1,2,2,1,3,3,7,4,3,2,5,4,5,1,1
3,1,4,2,6,2,1,1,9,2,1,3,3,7,4,3,2,5,3,5,1,1
6,3,7,1,2,2,1,2,9,1,1,3,3,8,8,3,2,5,4,4,1,2
6,1,5,1,3,2,1,1,7,1,1,2,2,7,7,3,2,3,2,5,1,2
3,4,4,2,6,2,1,1,11,2,1,3,3,7,8,3,2,5,3,5,1,1
3,4,5,2,6,2,1,1,11,2,1,3,3,4,8,3,2,5,3,5,1,1
6,3,7,1,2,2,1,2,11,1,1,3,3,8,8,3,2,5,4,5,1,2
3,1,5,2,6,2,1,1,2,2,1,3,3,8,4,3,2,5,4,6,1,1
3,1,4,2,6,2,1,1,9,2,1,3,3,8,8,3,2,5,3,6,1,1
3,1,6,2,6,2,1,1,2,2,1,3,3,4,8,3,2,5,3,5,1,1
6,4,5,2,6,2,1,1,9,2,1,3,3,8,8,3,2,5,4,5,1,1
6,4,6,2,6,2,1,1,3,2,1,3,3,8,7,3,2,5,4,6,1,1
3,4,6,2,6,2,1,1,2,2,1,3,3,4,7,3,2,5,4,6,1,1
6,1,7,1,2,2,1,2,11,1,1,3,3,8,8,3,2,5,3,5,1,2
3,1,4,2,6,2,1,1,11,2,1,3,3,8,7,3,2,5,3,5,1,1
6,4,2,1,3,2,1,1,11,1,1,2,2,5,5,3,2,3,2,6,1,2
6,3,5,1,2,2,2,2,11,1,1,3,3,8,8,3,2,5,4,5,1,2
3,4,6,2,6,2,1,1,3,2,1,3,3,8,8,3,2,5,3,5,1,1
3,1,5,1,3,2,1,1,11,1,1,2,2,5,5,3,2,3,2,5,1,2
6,1,5,1,2,2,2,2,9,1,1,3,3,8,8,3,2,5,3,4,1,2
3,4,5,2,6,2,1,1,11,2,1,3,3,7,4,3,2,5,3,6,1,1
3,4,5,2,6,2,1,1,2,2,1,3,3,4,4,3,2,5,3,5,1,1
3,4,5,2,6,2,1,1,3,2,1,3,3,4,7,3,2,5,4,5,1,1
6,4,6,2,6,2,1,1,3,2,1,3,3,4,8,3,2,5,4,6,1,1
6,1,2,1,3,2,1,1,11,1,1,2,2,1,5,3,2,3,2,5,2,2
3,1,5,2,6,2,1,1,2,2,1,3,3,4,8,3,2,5,4,6,1,1
6,1,5,1,3,2,1,1,11,1,1,2,2,1,7,3,2,3,2,5,5,2
3,4,4,2,6,2,1,1,2,2,1,3,3,4,8,3,2,5,4,5,1,1
3,1,4,2,6,2,1,1,3,2,1,3,3,7,4,3,2,5,4,6,1,1
3,1,5,1,3,2,1,1,11,1,1,2,2,5,7,3,2,3,2,6,1,2
3,1,4,2,6,2,1,1,11,2,1,3,3,7,4,3,2,5,3,5,1,1
6,1,2,1,3,2,1,1,6,1,1,2,2,7,5,3,2,3,2,6,5,2
3,1,4,2,6,2,1,1,2,2,1,3,3,4,4,3,2,5,4,5,1,1
3,1,5,2,6,2,1,1,2,2,1,3,3,8,8,3,2,5,4,5,1,1
3,1,4,2,6,2,1,1,11,2,1,3,3,4,4,3,2,5,3,5,1,1
3,4,4,2,6,2,1,1,9,2,1,3,3,8,8,3,2,5,4,5,1,1
3,4,4,2,6,2,1,1,9,2,1,3,3,4,8,3,2,5,3,6,1,1
3,4,6,2,6,2,1,1,9,2,1,3,3,4,7,3,2,5,4,5,1,1
3,1,5,2,6,2,1,1,3,2,1,3,3,4,4,3,2,5,4,5,1,1
3,1,4,2,6,2,1,1,11,2,1,3,3,7,8,3,2,5,4,5,1,1
6,1,5,1,3,2,1,1,6,1,1,2,2,1,1,3,2,3,2,5,2,2
3,4,6,2,6,2,1,1,2,2,1,3,3,8,4,3,2,5,3,6,1,1
6,1,5,1,2,2,1,2,9,1,1,3,3,8,8,3,2,5,3,5,1,2
3,4,6,2,6,2,1,1,3,2,1,3,3,4,8,3,2,5,4,5,1,1
3,4,5,2,6,2,1,1,3,2,1,3,3,8,4,3,2,5,3,5,1,1
6,1,4,2,6,2,1,1,11,2,1,3,3,7,4,3,2,5,3,6,1,1
3,4,4,2,6,2,1,1,11,2,1,3,3,7,7,3,2,5,3,6,1,1
3,1,5,2,6,2,1,1,11,2,1,3,3,7,7,3,2,5,4,5,1,1
6,4,5,2,6,2,1,1,11,2,1,3,3,4,4,3,2,5,4,5,1,1
6,1,7,1,2,2,1,2,6,1,1,3,3,8,8,3,2,5,3,4,1,2
6,4,6,2,6,2,1,1,9,2,1,3,3,7,7,3,2,5,4,6,1,1
3,4,6,2,6,2,1,1,9,2,1,3,3,8,4,3,2,5,3,5,1,1
3,4,5,2,6,2,1,1,3,2,1,3,3,7,4,3,2,5,3,6,1,1
3,1,5,1,3,2,1,1,6,1,1,2,2,5,5,3,2,3,2,6,2,2
3,4,5,2,6,2,1,1,3,2,1,3,3,7,7,3,2,5,4,5,1,1
3,4,4,2,6,2,1,1,9,2,1,3,3,4,4,3,2,5,3,6,1,1
6,1,5,1,3,2,1,1,6,1,1,2,2,7,1,3,2,3,2,6,2,2
3,4,6,2,6,2,1,1,9,2,1,3,3,7,4,3,2,5,3,6,1,1
6,1,5,1,3,2,1,1,7,1,1,2,2,7,1,3,2,3,2,5,2,2
3,1,4,2,6,2,1,1,3,2,1,3,3,8,7,3,2,5,3,6,1,1
6,4,6,2,6,2,1,1,3,2,1,3,3,4,8,3,2,5,3,6,1,1
6,4,5,2,6,2,1,1,11,2,1,3,3,7,8,3,2,5,3,6,1,1
3,4,4,2,6,2,1,1,2,2,1,3,3,8,4,3,2,5,3,5,1,1
6,4,5,1,3,2,1,1,11,1,1,2,2,1,5,3,2,3,2,5,1,2
6,3,5,1,2,2,1,2,6,1,1,3,3,8,8,3,2,5,3,5,1,2
6,1,5,1,3,2,1,1,11,1,1,2,2,1,5,3,2,3,2,5,2,2
6,1,5,1,3,2,1,1,11,1,1,2,2,1,1,3,2,3,2,5,5,2
3,1,5,1,3,2,1,1,11,1,1,2,2,1,1,3,2,3,2,6,5,2
3,1,5,2,6,2,1,1,2,2,1,3,3,8,8,3,2,5,3,5,1,1
6,1,5,1,3,2,1,1,6,1,1,2,2,1,5,3,2,3,2,5,1,2
3,4,4,2,6,2,1,1,11,2,1,3,3,8,7,3,2,5,3,5,1,1
3,4,6,2,6,2,1,1,3,2,1,3,3,7,4,3,2,5,4,5,1,1
3,4,6,2,6,2,1,1,9,2,1,3,3,8,4,3,2,5,3,6,1,1
6,4,2,1,3,2,1,1,11,1,1,2,2,5,1,3,2,3,2,6,1,2
3,4,5,2,6,2,1,1,9,2,1,3,3,8,8,3,2,5,3,6,1,1
6,1,7,1,2,2,2,2,2,1,1,3,3,8,8,3,2,5,4,4,1,2
3,1,4,2,6,2,1,1,3,2,1,3,3,8,8,3,2,5,4,6,1,1
3,4,6,2,6,2,1,1,9,2,1,3,3,4,7,3,2,5,3,6,1,1
6,4,6,2,6,2,1,1,9,2,1,3,3,8,4,3,2,5,3,5,1,1
3,1,4,2,6,2,1,1,11,2,1,3,3,8,8,3,2,5,4,6,1,1
6,1,5,1,3,2,1,1,7,1,1,2,2,7,5,3,2,3,2,6,2,2
6,1,5,1,3,2,1,1,7,1,1,2,2,7,5,3,2,3,2,5,5,2
3,1,5,2,6,2,1,1,9,2,1,3,3,7,4,3,2,5,3,5,1,1
6,1,6,2,6,2,1,1,2,2,1,3,3,7,8,3,2,5,4,5,1,1
6,1,5,1,3,2,1,1,11,1,1,2,2,7,7,3,2,3,2,5,1,2
3,1,5,2,6,2,1,1,3,2,1,3,3,7,4,3,2,5,4,6,1,1
6,1,7,1,2,2,1,2,6,1,1,3,3,8,8,3,2,5,4,4,1,2
3,4,6,2,6,2,1,1,9,2,1,3,3,8,8,3,2,5,4,5,1,1
3,4,5,2,6,2,1,1,9,2,1,3,3,4,7,3,2,5,3,6,1,1
6,1,5,1,3,2,1,1,6,1,1,2,2,5,5,3,2,3,2,6,5,2
6,1,4,2,6,2,1,1,3,2,1,3,3,4,4,3,2,5,3,6,1,1
6,3,5,1,2,2,2,2,2,1,1,3,3,8,8,3,2,5,3,4,1,2
6,1,5,1,3,2,1,1,7,1,1,2,2,1,7,3,2,3,2,5,2,2
3,4,6,2,6,2,1,1,9,2,1,3,3,8,7,3,2,5,4,5,1,1
6,1,5,1,3,2,1,1,6,1,1,2,2,5,1,3,2,3,2,5,1,2
3,4,4,2,6,2,1,1,11,2,1,3,3,7,4,3,2,5,3,5,1,1
3,1,5,2,6,2,1,1,2,2,1,3,3,7,8,3,2,5,4,6,1,1
3,1,5,2,6,2,1,1,3,2,1,3,3,4,7,3,2,5,4,6,1,1
3,4,6,2,6,2,1,1,3,2,1,3,3,8,7,3,2,5,4,6,1,1
3,4,4,2,6,2,1,1,2,2,1,3,3,8,7,3,2,5,4,6,1,1
3,4,5,2,6,2,1,1,11,2,1,3,3,4,4,3,2,5,3,6,1,1
3,4,4,2,6,2,1,1,2,2,1,3,3,8,4,3,2,5,3,6,1,1
3,4,6,2,6,2,1,1,9,2,1,3,3,7,8,3,2,5,3,6,1,1
6,4,2,1,3,2,1,1,11,1,1,2,2,7,5,3,2,3,2,6,2,2
3,1,5,2,6,2,1,1,2,2,1,3,3,7,7,3,2,5,3,6,1,1
3,4,6,2,6,2,1,1,2,2,1,3,3,4,8,3,2,5,4,5,1,1
6,1,5,1,3,2,1,1,6,1,1,2,2,5,1,3,2,3,2,6,2,2
6,1,5,1,3,2,1,1,11,1,1,2,2,7,1,3,2,3,2,5,1,2
6,1,5,1,3,2,1,1,11,1,1,2,2,1,5,3,2,3,2,6,5,2
3,4,4,2,6,2,1,1,2,2,1,3,3,4,7,3,2,5,4,6,1,1
3,4,6,2,6,2,1,1,11,2,1,3,3,8,7,3,2,5,3,5,1,1
6,4,5,1,3,2,1,1,11,1,1,2,2,5,5,3,2,3,2,6,1,2
6,1,5,1,3,2,1,1,11,1,1,2,2,7,1,3,2,3,2,5,5,2
3,4,5,1,3,2,1,1,11,1,1,2,2,1,1,3,2,3,2,5,5,2
3,4,6,2,6,2,1,1,3,2,1,3,3,7,8,3,2,5,4,5,1,1
6,1,5,1,2,2,2,2,9,1,1,3,3,8,8,3,2,5,4,4,1,2
3,1,4,2,6,2,1,1,9,2,1,3,3,7,7,3,2,5,4,5,1,1
3,1,2,1,3,2,1,1,7,1,1,2,2,5,1,3,2,3,2,6,1,2
3,4,6,2,6,2,1,1,2,2,1,3,3,4,7,3,2,5,4,5,1,1
6,4,4,2,6,2,1,1,2,2,1,3,3,8,7,3,2,5,3,6,1,1
6,1,5,1,3,2,1,1,7,1,1,2,2,1,1,3,2,3,2,6,5,2
6,4,6,2,6,2,1,1,11,2,1,3,3,8,8,3,2,5,3,6,1,1
6,3,10,1,2,2,1,2,6,1,1,3,3,8,8,3,2,5,4,5,1,2
3,4,5,2,6,2,1,1,11,2,1,3,3,8,4,3,2,5,3,5,1,1
3,1,4,2,6,2,1,1,11,2,1,3,3,7,7,3,2,5,4,5,1,1
3,4,5,2,6,2,1,1,11,2,1,3,3,7,7,3,2,5,4,6,1,1
6,1,5,1,3,2,1,1,6,1,1,2,2,7,1,3,2,3,2,5,1,2
3,4,4,2,6,2,1,1,2,2,1,3,3,8,8,3,2,5,4,5,1,1
3,4,4,2,6,2,1,1,11,2,1,3,3,8,4,3,2,5,4,6,1,1
6,3,7,1,2,2,1,2,6,1,1,3,3,8,8,3,2,5,3,4,1,2
3,1,4,2,6,2,1,1,2,2,1,3,3,8,8,3,2,5,3,5,1,1
3,1,5,2,6,2,1,1,2,2,1,3,3,4,7,3,2,5,3,6,1,1
3,1,5,2,6,2,1,1,3,2,1,3,3,8,8,3,2,5,4,6,1,1
3,1,5,2,6,2,1,1,2,2,1,3,3,4,7,3,2,5,4,5,1,1
6,1,5,1,3,2,1,1,7,1,1,2,2,1,1,3,2,3,2,5,5,2
3,4,6,2,6,2,1,1,11,2,1,3,3,7,4,3,2,5,4,6,1,1
3,4,5,2,6,2,1,1,9,2,1,3,3,8,4,3,2,5,3,5,1,1
3,4,6,2,6,2,1,1,2,2,1,3,3,7,7,3,2,5,3,6,1,1
6,3,7,1,2,2,1,2,9,1,1,3,3,8,8,3,2,5,3,4,1,2
3,4,4,2,6,2,1,1,9,2,1,3,3,7,7,3,2,5,3,6,1,1
3,4,5,2,6,2,1,1,11,2,1,3,3,4,7,3,2,5,3,5,1,1
3,4,4,2,6,2,1,1,9,2,1,3,3,8,7,3,2,5,3,6,1,1
6,3,10,1,2,2,1,2,2,1,1,3,3,8,8,3,2,5,3,4,1,2
6,1,5,1,3,2,1,1,7,1,1,2,2,5,5,3,2,3,2,5,5,2
3,4,6,2,6,2,1,1,3,2,1,3,3,8,7,3,2,5,4,5,1,1
6,1,5,1,3,2,1,1,6,1,1,2,2,7,7,3,2,3,2,5,2,2
6,1,10,1,2,2,1,2,9,1,1,3,3,8,8,3,2,5,4,4,1,2
3,4,6,2,6,2,1,1,3,2,1,3,3,4,4,3,2,5,3,6,1,1
3,4,5,2,6,2,1,1,11,2,1,3,3,8,8,3,2,5,4,5,1,1
3,4,5,2,6,2,1,1,9,2,1,3,3,8,8,3,2,5,4,5,1,1
3,4,5,2,6,2,1,1,3,2,1,3,3,8,7,3,2,5,4,5,1,1
6,1,10,1,2,2,2,2,11,1,1,3,3,8,8,3,2,5,4,5,1,2
3,1,4,2,6,2,1,1,2,2,1,3,3,8,8,3,2,5,4,5,1,1
6,1,5,1,3,2,1,1,6,1,1,2,2,7,1,3,2,3,2,5,2,2
3,4,6,2,6,2,1,1,3,2,1,3,3,4,8,3,2,5,4,6,1,1
3,4,6,2,6,2,1,1,11,2,1,3,3,7,4,3,2,5,4,5,1,1
6,3,7,1,2,2,1,2,2,1,1,3,3,8,8,3,2,5,3,5,1,2
3,4,5,2,6,2,1,1,9,2,1,3,3,8,4,3,2,5,4,6,1,1
6,3,7,1,2,2,1,2,6,1,1,3,3,8,8,3,2,5,4,5,1,2
6,4,6,2,6,2,1,1,9,2,1,3,3,8,7,3,2,5,4,6,1,1
6,4,5,1,3,2,1,1,11,1,1,2,2,1,1,3,2,3,2,6,2,2
3,4,4,2,6,2,1,1,3,2,1,3,3,4,8,3,2,5,3,6,1,1
6,1,7,1,2,2,1,2,11,1,1,3,3,8,8,3,2,5,4,4,1,2
6,1,5,1,3,2,1,1,11,1,1,2,2,7,5,3,2,3,2,5,5,2
3,1,4,2,6,2,1,1,2,2,1,3,3,8,4,3,2,5,4,6,1,1
3,1,4,2,6,2,1,1,3,2,1,3,3,4,8,3,2,5,3,6,1,1
6,1,5,1,2,2,1,2,2,1,1,3,3,8,8,3,2,5,4,4,1,2
6,1,5,1,3,2,1,1,11,1,1,2,2,5,5,3,2,3,2,5,2,2
3,4,5,2,6,2,1,1,9,2,1,3,3,8,8,3,2,5,4,6,1,1
6,1,5,1,3,2,1,1,11,1,1,2,2,5,1,3,2,3,2,5,1,2
3,1,4,2,6,2,1,1,3,2,1,3,3,7,7,3,2,5,3,5,1,1
3,4,6,2,6,2,1,1,2,2,1,3,3,8,7,3,2,5,3,5,1,1
3,4,2,1,3,2,1,1,7,1,1,2,2,1,5,3,2,3,2,6,1,2
3,4,4,2,6,2,1,1,9,2,1,3,3,8,8,3,2,5,3,6,1,1
3,4,4,2,6,2,1,1,11,2,1,3,3,8,8,3,2,5,3,5,1,1
3,4,6,2,6,2,1,1,3,2,1,3,3,4,4,3,2,5,4,6,1,1
6,1,6,2,6,2,1,1,3,2,1,3,3,4,7,3,2,5,3,5,1,1
3,4,5,1,3,2,1,1,6,1,1,2,2,7,1,3,2,3,2,5,1,2
3,4,5,2,6,2,1,1,2,2,1,3,3,4,8,3,2,5,4,5,1,1
3,1,4,2,6,2,1,1,3,2,1,3,3,7,8,3,2,5,3,6,1,1
3,4,6,2,6,2,1,1,11,2,1,3,3,7,7,3,2,5,4,5,1,1
6,4,5,2,6,2,1,1,11,2,1,3,3,7,8,3,2,5,4,6,1,1
6,4,6,2,6,2,1,1,3,2,1,3,3,4,8,3,2,5,3,5,1,1
6,1,5,1,3,2,1,1,11,1,1,2,2,1,1,3,2,3,2,5,1,2
6,3,10,1,2,2,2,2,6,1,1,3,3,8,8,3,2,5,4,5,1,2
3,1,2,1,3,2,1,1,6,1,1,2,2,5,1,3,2,3,2,5,5,2
3,4,6,2,6,2,1,1,2,2,1,3,3,7,4,3,2,5,4,5,1,1
3,4,4,2,6,2,1,1,11,2,1,3,3,7,4,3,2,5,3,6,1,1
3,1,4,2,6,2,1,1,2,2,1,3,3,7,4,3,2,5,4,6,1,1
3,1,4,2,6,2,1,1,3,2,1,3,3,7,7,3,2,5,4,6,1,1
3,4,4,2,6,2,1,1,3,2,1,3,3,4,7,3,2,5,4,5,1,1
3,4,6,2,6,2,1,1,9,2,1,3,3,4,4,3,2,5,3,6,1,1
3,4,4,2,6,2,1,1,9,2,1,3,3,8,4,3,2,5,3,5,1,1
6,4,5,1,3,2,1,1,7,1,1,2,2,5,5,3,2,3,2,6,2,2
3,4,4,2,6,2,1,1,3,2,1,3,3,7,7,3,2,5,4,6,1,1
3,4,6,2,6,2,1,1,11,2,1,3,3,8,8,3,2,5,4,6,1,1
6,1,5,1,3,2,1,1,11,1,1,2,2,7,5,3,2,3,2,5,1,2
6,1,10,1,2,2,2,2,11,1,1,3,3,8,8,3,2,5,3,4,1,2
6,1,5,1,2,2,2,2,11,1,1,3,3,8,8,3,2,5,3,5,1,2
6,4,6,2,6,2,1,1,2,2,1,3,3,8,4,3,2,5,4,6,1,1
3,1,2,1,3,2,1,1,7,1,1,2,2,7,7,3,2,3,2,5,5,2
6,3,5,1,2,2,2,2,9,1,1,3,3,8,8,3,2,5,4,5,1,2
3,4,4,2,6,2,1,1,3,2,1,3,3,4,8,3,2,5,4,5,1,1
3,4,4,2,6,2,1,1,2,2,1,3,3,8,8,3,2,5,4,6,1,1
3,1,4,2,6,2,1,1,11,2,1,3,3,4,7,3,2,5,3,5,1,1
6,1,2,1,3,2,1,1,11,1,1,2,2,1,5,3,2,3,2,5,1,2
3,4,6,2,6,2,1,1,2,2,1,3,3,4,4,3,2,5,4,5,1,1
3,1,4,2,6,2,1,1,3,2,1,3,3,8,8,3,2,5,4,5,1,1
3,4,4,2,6,2,1,1,2,2,1,3,3,7,8,3,2,5,4,5,1,1
6,1,2,1,3,2,1,1,11,1,1,2,2,7,7,3,2,3,2,5,5,2
6,1,5,1,2,2,1,2,9,1,1,3,3,8,8,3,2,5,4,5,1,2
3,1,4,2,6,2,1,1,2,2,1,3,3,8,7,3,2,5,3,5,1,1
6,3,5,1,2,2,1,2,6,1,1,3,3,8,8,3,2,5,4,4,1,2
6,1,10,1,2,2,1,2,2,1,1,3,3,8,8,3,2,5,4,5,1,2
6,1,5,1,3,2,1,1,7,1,1,2,2,7,1,3,2,3,2,6,2,2
3,4,5,2,6,2,1,1,9,2,1,3,3,8,7,3,2,5,4,5,1,1
3,1,4,2,6,2,1,1,9,2,1,3,3,4,4,3,2,5,3,5,1,1
3,1,2,1,3,2,1,1,11,1,1,2,2,1,7,3,2,3,2,6,5,2
3,1,4,2,6,2,1,1,2,2,1,3,3,4,8,3,2,5,3,6,1,1
3,4,4,2,6,2,1,1,3,2,1,3,3,8,7,3,2,5,4,5,1,1
3,1,5,2,6,2,1,1,2,2,1,3,3,7,8,3,2,5,4,5,1,1
3,4,4,2,6,2,1,1,9,2,1,3,3,4,8,3,2,5,4,6,1,1
3,1,5,2,6,2,1,1,2,2,1,3,3,8,7,3,2,5,3,5,1,1
3,4,6,2,6,2,1,1,2,2,1,3,3,8,7,3,2,5,3,6,1,1
3,4,4,2,6,2,1,1,3,2,1,3,3,7,8,3,2,5,3,5,1,1
3,4,6,2,6,2,1,1,3,2,1,3,3,4,4,3,2,5,4,5,1,1
3,1,4,2,6,2,1,1,9,2,1,3,3,7,7,3,2,5,4,6,1,1
3,4,4,2,6,2,1,1,3,2,1,3,3,8,7,3,2,5,4,6,1,1
3,1,5,2,6,2,1,1,3,2,1,3,3,8,4,3,2,5,3,6,1,1
6,1,5,2,6,2,1,1,11,2,1,3,3,7,8,3,2,5,4,6,1,1
3,4,6,2,6,2,1,1,11,2,1,3,3,8,7,3,2,5,4,6,1,1
3,4,6,2,6,2,1,1,11,2,1,3,3,4,7,3,2,5,4,5,1,1
6,1,4,2,6,2,1,1,9,2,1,3,3,4,8,3,2,5,3,6,1,1
3,1,6,2,6,2,1,1,11,2,1,3,3,8,7,3,2,5,3,6,1,1
6,1,5,1,3,2,1,1,7,1,1,2,2,5,5,3,2,3,2,6,5,2
3,4,4,2,6,2,1,1,11,2,1,3,3,8,7,3,2,5,4,6,1,1
6,4,5,2,6,2,1,1,9,2,1,3,3,8,4,3,2,5,3,6,1,1
3,4,6,2,6,2,1,1,3,2,1,3,3,7,7,3,2,5,4,5,1,1
3,4,6,2,6,2,1,1,3,2,1,3,3,4,7,3,2,5,3,6,1,1
3,4,5,2,6,2,1,1,3,2,1,3,3,7,4,3,2,5,4,6,1,1
6,1,5,1,3,2,1,1,7,1,1,2,2,7,5,3,2,3,2,5,1,2
3,1,4,2,6,2,1,1,3,2,1,3,3,7,8,3,2,5,4,5,1,1
3,1,5,1,3,2,1,1,6,1,1,2,2,7,1,3,2,3,2,5,1,2
3,4,5,2,6,2,1,1,2,2,1,3,3,7,7,3,2,5,4,6,1,1
3,4,5,2,6,2,1,1,9,2,1,3,3,4,4,3,2,5,4,5,1,1
3,1,5,2,6,2,1,1,2,2,1,3,3,7,8,3,2,5,3,6,1,1
3,1,2,1,3,2,1,1,7,1,1,2,2,7,1,3,2,3,2,5,5,2
6,4,6,2,6,2,1,1,9,2,1,3,3,4,8,3,2,5,4,5,1,1
3,4,5,2,6,2,1,1,11,2,1,3,3,4,4,3,2,5,4,6,1,1
3,1,5,1,3,2,1,1,7,1,1,2,2,1,5,3,2,3,2,5,1,2
3,4,6,2,6,2,1,1,3,2,1,3,3,4,8,3,2,5,3,5,1,1
6,1,5,1,2,2,2,2,2,1,1,3,3,8,8,3,2,5,3,4,1,2
3,4,4,2,6,2,1,1,3,2,1,3,3,7,8,3,2,5,4,6,1,1
6,3,10,1,2,2,2,2,6,1,1,3,3,8,8,3,2,5,3,4,1,2
3,4,6,2,6,2,1,1,9,2,1,3,3,8,7,3,2,5,3,5,1,1
6,3,10,1,2,2,1,2,9,1,1,3,3,8,8,3,2,5,4,5,1,2
3,4,4,2,6,2,1,1,11,2,1,3,3,7,7,3,2,5,4,6,1,1
3,1,5,2,6,2,1,1,2,2,1,3,3,8,4,3,2,5,4,5,1,1
3,1,4,2,6,2,1,1,11,2,1,3,3,7,8,3,2,5,3,6,1,1
3,4,4,2,6,2,1,1,3,2,1,3,3,4,8,3,2,5,4,6,1,1
6,3,5,1,2,2,1,2,11,1,1,3,3,8,8,3,2,5,3,4,1,2
3,4,4,2,6,2,1,1,9,2,1,3,3,7,8,3,2,5,3,6,1,1
3,4,4,2,6,2,1,1,9,2,1,3,3,4,4,3,2,5,3,5,1,1
6,1,7,1,2,2,2,2,9,1,1,3,3,8,8,3,2,5,3,5,1,2
3,1,4,2,6,2,1,1,2,2,1,3,3,7,7,3,2,5,3,6,1,1
6,3,7,1,2,2,1,2,2,1,1,3,3,8,8,3,2,5,4,5,1,2
3,1,4,2,6,2,1,1,3,2,1,3,3,7,4,3,2,5,3,6,1,1
3,1,5,1,3,2,1,1,6,1,1,2,2,1,7,3,2,3,2,6,2,2
3,4,5,2,6,2,1,1,11,2,1,3,3,4,7,3,2,5,4,6,1,1
6,1,5,1,3,2,1,1,7,1,1,2,2,5,7,3,2,3,2,6,2,2
3,4,6,2,6,2,1,1,9,2,1,3,3,7,7,3,2,5,3,5,1,1
3,4,4,2,6,2,1,1,2,2,1,3,3,7,7,3,2,5,4,5,1,1
3,4,6,2,6,2,1,1,2,2,1,3,3,7,7,3,2,5,3,5,1,1
6,3,7,1,2,2,2,2,6,1,1,3,3,8,8,3,2,5,3,4,1,2
6,4,5,1,3,2,1,1,7,1,1,2,2,5,7,3,2,3,2,6,5,2
3,1,4,2,6,2,1,1,11,2,1,3,3,4,7,3,2,5,4,5,1,1
3,1,5,2,6,2,1,1,3,2,1,3,3,8,8,3,2,5,3,5,1,1
3,4,5,2,6,2,1,1,9,2,1,3,3,8,8,3,2,5,3,5,1,1
3,4,4,2,6,2,1,1,11,2,1,3,3,4,8,3,2,5,4,6,1,1
3,4,4,2,6,2,1,1,2,2,1,3,3,8,8,3,2,5,3,5,1,1
6,1,5,2,6,2,1,1,9,2,1,3,3,8,7,3,2,5,4,6,1,1
6,1,5,1,3,2,1,1,6,1,1,2,2,5,7,3,2,3,2,6,1,2
6,4,6,2,6,2,1,1,2,2,1,3,3,4,7,3,2,5,4,6,1,1
3,4,4,2,6,2,1,1,2,2,1,3,3,8,7,3,2,5,3,6,1,1
3,1,4,2,6,2,1,1,9,2,1,3,3,7,8,3,2,5,3,6,1,1
6,1,10,1,2,2,1,2,9,1,1,3,3,8,8,3,2,5,3,5,1,2
