@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
221,30,0,0,1.055556,0.854184,1.666667,1.632994,8.481482,6.111111,13.111111,6.222222,-7.111111,13.888889,-6.777778,13.111111,0.518586,-2.05997,5
159,105,0,0,0.555556,0.501849,4,1.825741,26.74074,22.555555,34,23.666666,-12.555555,21.777779,-9.222222,34,0.337494,-2.192406,5
150,152,0,0,0.111111,0.02963,2.055556,3.574075,1.37037,1,2.333334,0.777778,-1.111111,2.888889,-1.777778,2.333334,0.537037,-2.007351,5
201,120,0.111111,0,3.944444,14.774076,3.722222,9.618522,3.740741,1.444444,7.666667,2.111111,-6.888889,11.777778,-4.888889,7.666667,0.893054,-2.180291,3
79,58,0,0,1.055556,0.534027,1.055559,0.680414,109.07407,96.333336,126.44444,104.44444,-38.22222,52.11111,-13.888889,126.44444,0.238143,-2.375207,2
96,115,0,0,2,0.966092,3.333333,1.414213,14.777778,8.444445,22.88889,13,-19,24.333334,-5.333334,22.88889,0.618328,-2.45904,3
241,218,0,0,1.777778,3.496296,1.666666,1.022222,8.444445,5.444445,7.333334,12.555555,-9,-3.333333,12.333333,12.555555,0.569266,2.361442,7
46,238,0,0,1.055556,0.827759,2.166667,1.822697,13.259259,9.666667,12.666667,17.444445,-10.777778,-1.777778,12.555555,17.444445,0.445509,2.508226,7
146,124,0,0,0.5,0.166667,0.388889,0.107407,6.037037,7.444445,7.333334,3.333333,4.222222,3.888889,-8.111111,7.666667,0.563492,-1.02473,1
17,124,0,0,1.166667,0.611111,1.444445,0.785185,1.148148,0.222222,2.666667,0.555556,-2.777778,4.555555,-1.777778,2.666667,0.953704,-2.16921,3
115,81,0,0,0.722224,0.646932,0.722224,0.389683,105.92593,91.888885,124.888885,101,-42.11111,56.88889,-14.777778,124.888885,0.26422,-2.382261,2
209,66,0,0,1.055556,0.462965,1.111113,0.607405,93.44444,79.111115,117.333336,83.888885,-43,71.666664,-28.666666,117.333336,0.325711,-2.224845,2
68,107,0.111111,0,1.111111,3.14074,1.111111,2.562963,1.777778,0.222222,4.555555,0.555556,-4.666667,8.333333,-3.666667,4.555555,0.981482,-2.146531,3
118,21,0,0,4.833334,4.574081,1.277778,1.062841,65.888885,59.333332,79.22222,59.11111,-19.666666,40,-20.333334,79.22222,0.25706,-2.072158,4
134,29,0,0,0.777777,0.403687,0.444443,0.403686,112.07407,98.55556,130.55556,107.111115,-40.555557,55.444443,-14.888889,130.55556,0.245093,-2.373206,2
36,207,0,0,2.722222,3.179215,6.444444,2.802115,56.814816,50.444443,70.111115,49.88889,-19.11111,39.88889,-20.777779,70.111115,0.290668,-2.062724,6
116,238,0,0,1.166667,0.877777,1.055556,2.285184,8.518518,7.444445,5.666667,12.444445,-3.222222,-8.555555,11.777778,12.444445,0.54054,1.844726,7
19,62,0,0,11.222222,0.8861,0.666667,0.365146,62.814816,53.77778,80,54.666668,-27.11111,51.555557,-24.444445,80,0.329364,-2.126207,4
16,246,0.111111,0,2.388889,1.085185,1.722222,1.751852,9.407408,9.555555,10.111111,8.555555,0.444444,2.111111,-2.555556,10.333334,0.163351,-1.190561,7
198,127,0,0,2.444444,4.385187,8.555555,59.54075,40.74074,38,48.22222,36,-8.222222,22.444445,-14.222222,48.22222,0.248999,-1.908348,4
170,88,0,0,0.722222,0.389681,0.833333,0.459468,22.333334,18.222221,29.333334,19.444445,-12.333333,21,-8.666667,29.333334,0.378615,-2.20829,5
128,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
220,39,0.111111,0,0.666668,0.730297,1.333333,1.333334,113,99.44444,131.11111,108.44444,-40.666668,54.333332,-13.666667,131.11111,0.241459,-2.393564,2
28,162,0.111111,0,1.166667,0.62361,1.444444,1.327766,25.11111,19.666668,26.11111,29.555555,-16.333334,3,13.333333,29.555555,0.335127,2.769038,7
104,103,0.111111,0,0.944445,0.534027,0.666667,0.596285,58.88889,52.22222,72.66667,51.77778,-20,41.333332,-21.333334,72.66667,0.287394,-2.071134,4
112,30,0,0,0.555557,0.272164,1.222223,0.720083,113.25926,100.77778,130.11111,108.888885,-37.444443,50.555557,-13.111111,130.11111,0.225384,-2.385308,2
92,121,0,0,1.444445,1.82168,2.055556,2.059306,14.962963,9.555555,23.444445,11.888889,-16.222221,25.444445,-9.222222,23.444445,0.596422,-2.235355,3
178,185,0,0,2.611112,1.806368,3.111111,2.277101,49.037037,44,60.666668,42.444443,-15.111111,34.88889,-19.777779,60.666668,0.300036,-2.006186,6
57,177,0,0,0.944445,0.551852,1.444444,1.71852,19.592592,15.777778,18.444445,24.555555,-11.444445,-3.444444,14.888889,24.555555,0.35899,2.413262,7
69,139,0,0,2.833333,1.773259,2.111111,1.668887,18.074074,16,22.555555,15.666667,-6.222222,13.444445,-7.222222,23.88889,0.386612,-1.702833,3
33,108,0,0,2.944444,4.596297,6.833332,16.83333,40,36,48.22222,35.77778,-12,24.666666,-12.666667,48.22222,0.266758,-2.080474,4
188,110,0,0,0.777778,0.518518,0.777778,0.962963,4.222222,2.777778,7.444445,2.444444,-4.333334,9.666667,-5.333334,7.444445,0.675265,-2.021228,5
73,105,0,0,2.111111,1.096294,1.166667,0.522222,58.62963,53.333332,70.333336,52.22222,-15.888889,35.11111,-19.222221,70.333336,0.259048,-2.032243,4
152,247,0,0.222222,1.611111,1.218519,7.111111,4.340751,21.925926,21.11111,25.11111,19.555555,-2.444444,9.555555,-7.111111,25.11111,0.215788,-1.755484,7
24,15,0,0,0.833335,0.691214,1.111111,0.54433,70.07407,61,87.44444,61.77778,-27.222221,52.11111,-24.88889,87.44444,0.30227,-2.124981,4
192,239,0.111111,0,2.5,2.433332,2.277778,1.307407,15.148149,12.222222,14.555555,18.666668,-8.777778,-1.777778,10.555555,18.666668,0.344304,2.482445,7
39,77,0.111111,0,1.833333,1.811111,2.388889,0.774074,7.703704,3.222222,13.111111,6.777778,-13.444445,16.222221,-2.777778,13.111111,0.762049,-2.467493,3
234,177,0,0,1.111111,0.474073,0.888889,0.562963,16.25926,12.555555,15.444445,20.777779,-11.111111,-2.444444,13.555555,20.777779,0.396399,2.462118,7
120,108,0.111111,0,0.611111,0.640741,0.944444,0.151852,21.925926,21,28.222221,16.555555,-2.777778,18.88889,-16.11111,28.222221,0.412134,-1.683529,1
97,77,0,0.111111,1.222222,1.851852,4.444445,6.56296,25.185184,24.11111,32.333336,19.11111,-3.222222,21.444445,-18.222221,32.333336,0.407623,-1.677308,1
233,105,0,0,6.277777,2.313408,0.944445,0.742867,15.185185,12.666667,19.777779,13.111111,-7.555555,13.777778,-6.222222,19.777779,0.353768,-2.161571,5
121,62,0,0,0.555556,0.207408,1.111112,0.562963,125.40741,116.333336,138.77779,121.111115,-27.222221,40.11111,-12.888889,138.77779,0.161658,-2.315962,2
150,94,0,0,1.111111,0.607404,1.277776,0.507409,95.296295,80.888885,119.22222,85.77778,-43.22222,71.77778,-28.555555,119.22222,0.321505,-2.227114,2
206,26,0,0,1.222219,1.496289,1.888886,1.407412,137.03703,131.44444,146.77777,132.88889,-16.777779,29.222221,-12.444445,146.77777,0.105128,-2.182567,2
167,189,0,0,3.777777,2.237722,3.777777,1.544405,58.407406,51.333332,72.44444,51.444443,-21.222221,42.11111,-20.88889,72.44444,0.295523,-2.101326,6
139,109,0,0,0.888889,0.834444,0.277778,0.389682,29.407408,24.777779,37.11111,26.333334,-13.888889,23.11111,-9.222222,37.11111,0.331954,-2.226161,5
89,107,0.111111,0,1.444445,1.940741,1.888889,2.740741,18.88889,19.88889,22.88889,13.888889,3,12,-15,23,0.394656,-1.357871,1
81,98,0.111111,0,1.222223,0.42963,1.888889,3.229632,20.88889,21,25.88889,15.777778,0.333333,15,-15.333333,25.88889,0.389147,-1.528895,1
78,62,0.111111,0,0.666667,0.399999,1.611109,0.862963,110.03704,100.77778,126.333336,103,-27.777779,48.88889,-21.11111,126.333336,0.202279,-2.185419,2
120,17,0,0,1.388887,0.551851,1.888889,1.140735,129.55556,118.77778,143.55556,126.333336,-32.333332,42,-9.666667,143.55556,0.172628,-2.412968,2
239,93,0,0,3.444444,13.496301,1.055556,0.862962,14.407408,9.888889,22.88889,10.444445,-13.555555,25.444445,-11.888889,22.88889,0.577002,-2.137493,5
121,192,0.111111,0,3.388889,2.059307,5.944445,2.489237,60.814816,53.444443,76.44444,52.555557,-22.11111,46.88889,-24.777779,76.44444,0.31261,-2.055457,6
43,152,0,0,1.944445,1.707408,1.222222,0.82963,1.518519,1,2.888889,0.666667,-1.555556,4.111111,-2.555556,2.888889,0.648677,-1.933239,5
170,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,106,0,0,0.222222,0.172133,0.111111,0.172133,0.555556,0,1.666667,0,-1.666667,3.333333,-1.666667,1.666667,1,-2.094395,3
142,112,0,0,1.055556,0.490653,0.555555,0.344265,28.851852,24.555555,36.22222,25.777779,-12.888889,22.11111,-9.222222,36.22222,0.32175,-2.200156,5
53,176,0,0,1.944445,0.879816,1.555556,1.996294,50.296295,45.444443,62.11111,43.333332,-14.555555,35.444443,-20.88889,62.11111,0.302421,-1.97757,6
254,159,0,0,3.555555,7.54074,14.833333,152.7,36.62963,31.333334,46.22222,32.333336,-15.888889,28.777779,-12.888889,46.22222,0.294845,-2.316872,6
134,93,0,0,0.388889,0.250924,0.888889,0.544331,20.925926,16.666668,29.555555,16.555555,-12.777778,25.88889,-13.111111,29.555555,0.44338,-2.086083,5
77,135,0,0,2.944444,1.971086,1.777777,0.958394,47.37037,41,60.666668,40.444443,-19.11111,39.88889,-20.777779,60.666668,0.33466,-2.06346,4
189,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
89,89,0,0,1.722222,2.907407,2.944445,4.862958,21.88889,21.333334,27.777779,16.555555,-1.666667,17.666666,-16,27.777779,0.400445,-1.611365,1
116,184,0,0,2.222223,2.118519,10.611111,45.085182,31.703703,28.777779,38,28.333334,-8.777778,18.88889,-10.111111,38.333336,0.250721,-2.215464,6
210,232,0,0,1.833334,1.206464,1.5,1.722401,8.814815,6.555555,7.222222,12.666667,-6.777778,-4.777778,11.555555,12.666667,0.491388,2.201318,7
16,51,0,0,0.722223,0.443054,0.833335,0.722649,122.96296,110.666664,140.77779,117.44444,-36.88889,53.444443,-16.555555,140.77779,0.213813,-2.330465,2
132,124,0,0,0.222222,0.074074,0.222222,0.074074,1.074074,0,3.222222,0,-3.222222,6.444445,-3.222222,3.222222,1,-2.094395,3
29,111,0,0,0.388889,0.240741,0.611111,0.151852,5.407407,6.888889,6.333334,3,4.444445,2.777778,-7.222222,6.888889,0.564153,-0.897859,1
177,190,0,0,0.944445,0.82776,1.388889,0.952579,52.407406,47.333332,64.55556,45.333332,-15.222222,36.444443,-21.222221,64.55556,0.297733,-1.985899,6
58,125,0,0,2.166667,1.110556,1.055556,0.90472,18.555555,11.111111,30.666666,13.888889,-22.333334,36.333332,-14,30.666666,0.638456,-2.241956,3
242,65,0,0,0.555555,0.272166,1,0.421637,8.925926,6.111111,14.333333,6.333334,-8.444445,16.222221,-7.777778,14.333333,0.583461,-2.121878,5
158,195,0,0,2.444444,2.344418,2.833333,1.722401,11.703704,9.444445,8.555555,17.11111,-6.777778,-9.444445,16.222221,17.11111,0.517717,2.011228,7
60,196,0,0,1.444445,1.047043,4.444444,1.996292,51.148148,45.333332,63.333332,44.77778,-17.444445,36.555557,-19.11111,63.333332,0.297689,-2.059262,6
74,129,0,0,0.222222,0.02963,0.111111,0.02963,0.518519,0,1.555556,0,-1.555556,3.111111,-1.555556,1.555556,1,-2.094395,3
223,185,0,0,0.5,0.349603,2.388889,2.080776,12.962963,11.555555,9.777778,17.555555,-4.222222,-9.555555,13.777778,17.555555,0.445418,1.83885,7
214,194,0,0,1.222222,1.025599,3.222223,1.69531,45.074074,40.22222,55.444443,39.555557,-14.555555,31.11111,-16.555555,55.444443,0.291972,-2.046998,6
205,204,0,0,1.555555,0.958394,1.888889,1.772214,19,14.333333,17.11111,25.555555,-14,-5.666667,19.666666,25.555555,0.439342,2.348728,7
59,99,0,0,0.777778,0.82963,1,0.355556,2.037037,0.111111,5.555555,0.444444,-5.777778,10.555555,-4.777778,5.555555,0.986111,-2.149743,3
199,97,0.111111,0,2.722222,1.254621,0.5,0.182574,47.814816,46,54.11111,43.333332,-5.444445,18.88889,-13.444445,54.11111,0.199352,-1.836777,4
8,21,0.111111,0,0.611112,0.443054,2.055556,1.218685,125.59259,113.44444,142.44444,120.888885,-36.444443,50.555557,-14.111111,142.44444,0.203582,-2.362526,2
117,246,0,0,2.277778,5.618517,2.666667,5.866666,15.444445,12,14.333333,20,-10.333333,-3.333333,13.666667,20,0.395955,2.395692,7
112,30,0,0,0.555557,0.272164,1.222223,0.720083,113.25926,100.77778,130.11111,108.888885,-37.444443,50.555557,-13.111111,130.11111,0.225384,-2.385308,2
188,35,0,0,1.222223,1.05185,1.111113,0.562963,124.55556,114.44444,140.11111,119.111115,-30.333334,46.666668,-16.333334,140.11111,0.183109,-2.282923,2
220,111,0,0,2.555555,1.655518,2.277777,1.597452,29.592592,25.444445,38.22222,25.11111,-12.444445,25.88889,-13.444445,38.22222,0.349325,-2.064723,4
2,114,0,0,0.833333,0.122222,0.277778,0.062963,1.740741,0.777778,3.888889,0.555556,-2.888889,6.444445,-3.555556,3.888889,0.881481,-2.02703,3
145,185,0.111111,0,2.777777,2.257497,2.222221,1.951258,56.25926,49.88889,69.88889,49,-19.11111,40.88889,-21.777779,69.88889,0.302283,-2.051056,6
30,251,0,0,2.444444,1.881686,8,1.605543,20.666666,21.444445,17.777779,22.777779,2.333333,-8.666667,6.333334,22.777779,0.231417,1.28706,7
107,129,0,0,0.555556,0.562963,0.888889,0.874074,6.666667,8.444445,7.555555,4,5.333334,2.666667,-8,8.444445,0.530556,-0.843904,1
34,128,0,0,0.444444,0.118518,0.666667,0.488889,5.666667,7.444445,6.555555,3,5.333334,2.666667,-8,7.444445,0.597443,-0.837598,1
105,62,0,0,0.833335,0.166666,1.166668,0.833334,126.48148,117.55556,140.33334,121.55556,-26.777779,41.555557,-14.777778,140.33334,0.162225,-2.275425,2
237,192,0.111111,0,0.833333,0.547723,4.388889,3.523992,46.37037,41.11111,57.666668,40.333336,-15.777778,33.88889,-18.11111,57.666668,0.302675,-2.047243,6
238,86,0,0,0.444444,0.02963,0.333333,0.044444,12,7.555555,20.444445,8,-13.333333,25.333334,-12,20.444445,0.629503,-2.128362,5
94,80,0,0,2.166665,1.187903,0.833334,0.505525,58.333332,51.22222,72.111115,51.666668,-21.333334,41.333332,-20,72.111115,0.290834,-2.116351,4
139,187,0,0,2.055556,1.123816,1.833333,1.069788,60.444443,53.666668,74.77778,52.88889,-20.333334,43,-22.666666,74.77778,0.292692,-2.058211,6
66,109,0,0,0.833332,0.809666,1.000001,0.843276,102.48148,89.44444,122.22222,95.77778,-39.11111,59.22222,-20.11111,122.22222,0.268118,-2.297546,2
4,189,0,0,2.055556,3.885185,11.722221,114.59634,26.444445,23.444445,33,22.88889,-9,19.666666,-10.666667,33,0.271473,-2.101002,6
18,70,0,0.111111,9.444444,5.897896,9.944444,6.948753,21.037037,16.222223,26.666666,20.222221,-14.444445,16.88889,-2.444444,26.666666,0.415836,-2.514204,3
202,71,0,0,0.944444,0.574134,0.777777,0.45542,38.37037,37.88889,42.11111,35.11111,-1.444444,11.222222,-9.777778,42.11111,0.166047,-1.675919,4
3,21,0,0,0.444445,0.607407,1.222221,0.118518,130.14815,120.77778,143.22223,126.44444,-28.11111,39.22222,-11.111111,143.22223,0.15668,-2.357178,2
218,64,0,0,1.5,1.130388,1.833333,1.963557,8,6.111111,12.555555,5.333334,-5.666667,13.666667,-8,12.555555,0.579142,-1.965246,5
194,124,0,0,1.5,0.433334,1.388889,0.907407,2.814815,1,5.555555,1.888889,-5.444445,8.222222,-2.777778,5.555555,0.836773,-2.284608,3
209,191,0,0.111111,3.055555,2.303782,5.722222,6.071487,48.22222,43.88889,58.666668,42.11111,-13,31.333334,-18.333334,58.666668,0.279764,-1.964901,6
32,206,0,0.111111,2.833333,1.773257,5.611111,2.808056,57.62963,50.444443,72.111115,50.333332,-21.555555,43.444443,-21.88889,72.111115,0.30568,-2.085934,6
145,34,0.111111,0,0.555557,0.340741,1.888891,1.140745,137.03703,131.44444,146.66667,133,-16.777779,28.88889,-12.111111,146.66667,0.104539,-2.200001,2
93,127,0,0,1.111111,0.834443,1,0.788811,3.814815,1.333333,6.777778,3.333333,-7.444445,8.888889,-1.444444,6.777778,0.827249,-2.474562,3
33,94,0,0,1.333334,0.210818,2.555556,1.64204,5.888889,3.222222,7.777778,6.666667,-8,5.666667,2.333333,7.777778,0.609788,-2.869948,3
184,145,0,0,0.722222,0.611616,0.222222,0.272166,0.555556,0.333333,1.222222,0.111111,-0.666667,2,-1.333333,1.222222,0.527778,-1.920944,5
230,162,0,0,1.666667,1.074968,0.944444,0.574134,17.333334,13.777778,15.888889,22.333334,-10.666667,-4.333334,15,22.333334,0.382522,2.350368,7
165,119,0,0,1.055555,1.574075,1.444444,0.829629,29.481482,23.222221,40.333336,24.88889,-18.777779,32.555557,-13.777778,40.333336,0.425713,-2.187781,5
36,189,0,0,1.944444,2.462961,5.833334,21.588884,31.37037,28.444445,38,27.666666,-8.777778,19.88889,-11.111111,38,0.266302,-2.020345,6
9,180,0,0,1.166667,0.722649,1.166667,0.983192,22.555555,17.444445,22,28.222221,-15.333333,-1.666667,17,28.222221,0.381429,2.541661,7
159,210,0,0,1.5,1.366666,1.555556,2.162963,12.962963,9.444445,12,17.444445,-10.555555,-2.888889,13.444445,17.444445,0.460437,2.42875,7
126,141,0,0,1.388889,1.351853,0.888889,0.82963,3.259259,0.444444,7.666667,1.666667,-8.444445,13.222222,-4.777778,7.666667,0.953086,-2.257123,3
133,102,0,0.111111,22.055555,374.5964,29.888887,488.02975,44.037037,37.444443,52.666668,42,-19.777779,25.88889,-6.111111,52.666668,0.397892,-2.416817,3
176,100,0,0,1.944444,0.774075,1.444445,0.651851,55.37037,50.333332,66.88889,48.88889,-15.111111,34.555557,-19.444445,66.88889,0.268621,-2.00619,4
223,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
72,31,0,0,1.111109,1.496296,1.333333,0.711108,135.92592,129.88889,145.55556,132.33334,-18.11111,28.88889,-10.777778,145.55556,0.107616,-2.255012,2
193,125,0,0,5.055556,2.550962,1.944445,1.878731,37.444443,32.333336,47.555557,32.444447,-15.333333,30.333334,-15,47.555557,0.321825,-2.100688,4
103,130,0,0,0.333333,0,0.277778,0.389682,0.777778,0,2.333334,0,-2.333333,4.666667,-2.333333,2.333334,1,-2.094395,3
146,124,0,0,0.5,0.166667,0.388889,0.107407,6.037037,7.444445,7.333334,3.333333,4.222222,3.888889,-8.111111,7.666667,0.563492,-1.02473,1
67,34,0,0,1.111111,1.223231,0.555556,0.583731,54.25926,46.22222,70.333336,46.22222,-24.11111,48.22222,-24.11111,70.333336,0.34747,-2.09452,4
130,189,0,0,0.888889,0.340741,1.166667,0.922222,12,9.444445,10.111111,16.444445,-7.666667,-5.666667,13.333333,16.444445,0.439443,2.194143,7
234,161,0,0,0.888889,0.501849,1.611111,1.405018,19.037037,15.111111,17,25,-11.777778,-6.111111,17.88889,25,0.395599,2.292736,7
83,133,0.111111,0,2.333335,2.139573,1.166666,1.069786,48.666668,41.555557,62.555557,41.88889,-21.333334,41.666668,-20.333334,62.555557,0.339145,-2.111789,4
96,236,0,0,1.722222,3.840741,1.722222,1.12963,13.962963,10.777778,12.444445,18.666668,-9.555555,-4.555555,14.111111,18.666668,0.424235,2.32063,7
41,77,0.111111,0,1.777778,0.651851,1.611111,1.574075,5,1.222222,10.222222,3.555556,-11.333333,15.666667,-4.333334,10.222222,0.891608,-2.354882,3
161,135,0,0,0.055556,0.136083,0.111111,0.172133,1.259259,0.777778,3,0,-1.444444,5.222222,-3.777778,3,1,-1.822214,5
158,76,0,0,0.833333,0.658281,3.277778,3.065339,34.851852,31.88889,42,30.666666,-8.888889,21.444445,-12.555555,42,0.27031,-1.981499,4
241,90,0,0.111111,5.666667,23.377783,6.777779,63.76296,9,4.777778,15.666667,6.555555,-12.666667,20,-7.333334,15.666667,0.762919,-2.266389,3
240,58,0,0,1.055555,0.774072,1.000001,0.711108,92.703705,76.888885,118.55556,82.66667,-47.444443,77.55556,-30.11111,118.55556,0.351331,-2.239301,2
84,65,0,0,0.722221,0.374072,2,0.711109,125.666664,115.333336,141.66667,120,-31,48,-17,141.66667,0.185658,-2.273744,2
157,20,0,0,1.333333,0.760117,4.944444,4.479171,35.48148,32,42.77778,31.666666,-10.444445,21.88889,-11.444445,42.77778,0.261958,-2.045203,4
185,102,0,0,11.055557,73.70736,0.444445,0.207407,56.77778,51.11111,69.111115,50.11111,-17,37,-20,69.111115,0.274353,-2.034054,4
41,150,0,0,1.777778,1.94074,2.166667,1.5,20.74074,16.222223,29.222221,16.777779,-13.555555,25.444445,-11.888889,29.222221,0.441573,-2.134876,4
222,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
228,20,0,0,1.055555,0.490655,0.833333,0.752773,125,114,140.55556,120.44444,-33,46.666668,-13.666667,140.55556,0.188892,-2.348006,2
212,81,0,0,0.72222,0.107409,0.833332,0.077779,92.18519,77.22222,118.44444,80.888885,-44.88889,78.77778,-33.88889,118.44444,0.347902,-2.187399,2
196,93,0,0,1.777778,2.562963,1.5,0.922222,5,2,9.333334,3.666667,-9,13,-4,9.333334,0.80862,-2.329423,3
170,154,0,0,0.111111,0.172133,0.055556,0.136083,0.074074,0,0.222222,0,-0.222222,0.444444,-0.222222,0.222222,0.222222,-2.094395,5
91,247,0,0,2.666667,1.247219,2.222222,1.424651,12.62963,9.555555,12.444445,15.888889,-9.222222,-0.555556,9.777778,15.888889,0.401833,2.55309,7
41,93,0,0,0.72222,0.151851,1.055555,1.396291,112.296295,103.888885,128,105,-25.222221,47.11111,-21.88889,128,0.188313,-2.141419,2
8,226,0,0,2.888889,1.98513,1.111111,0.45542,18,14,15.777778,24.222221,-12,-6.666667,18.666666,24.222221,0.424404,2.273031,7
41,61,0,0,2.055555,1.574074,1.555555,1.940741,21.74074,20.333334,28.777779,16.11111,-4.222222,21.11111,-16.88889,28.777779,0.437042,-1.737293,1
80,95,0,0,1.222222,1.007408,0.944444,0.551851,21.407408,21.333334,26.666666,16.222223,-0.222222,15.777778,-15.555555,26.666666,0.390436,-1.567327,1
58,95,0,0,2.166667,1.633332,1.944445,0.685186,4.444445,1.222222,9,3.111111,-9.666667,13.666667,-4,9,0.874917,-2.333804,3
197,236,0,0,2.444444,6.829628,3.333333,7.599998,16.074074,13.111111,16.666668,18.444445,-8.888889,1.777778,7.111111,18.555555,0.292729,2.7898,7
207,58,0,0,0.833331,0.459469,1.000001,0.421638,122,110.111115,138.77779,117.111115,-35.666668,50.333332,-14.666667,138.77779,0.206503,-2.349269,2
156,86,0,0,2.277778,0.389682,0.277778,0.250924,20.444445,15.888889,28.555555,16.88889,-13.666667,24.333334,-10.666667,28.555555,0.444698,-2.178281,5
240,79,0,0,16.277779,40.862957,14.166667,155.3222,32.77778,24.333334,45.77778,28.222221,-25.333334,39,-13.666667,45.77778,0.489062,-2.286295,3
89,68,0,0,4.055556,3.040739,2.388889,1.218517,17.703703,17.666668,23,12.444445,-0.111111,15.888889,-15.777778,23,0.462002,-1.563972,1
143,34,0,0,1.055555,0.928956,1.388888,0.879814,125.48148,113.666664,142,120.77778,-35.444443,49.555557,-14.111111,142,0.199516,-2.357272,2
169,98,0,0,0.722221,0.15185,1.666667,0.755554,92.333336,77.333336,116.888885,82.77778,-45,73.666664,-28.666666,116.888885,0.338288,-2.238522,2
197,144,0,0,0.944444,0.712325,0.388889,0.490653,0.703704,0.333333,1.666667,0.111111,-1.111111,2.888889,-1.777778,1.666667,0.861111,-1.986938,5
62,26,0,0,0.777777,0.272165,0.444444,0.403686,112.22222,98.333336,130.88889,107.44444,-41.666668,56,-14.333333,130.88889,0.248698,-2.38614,2
134,194,0,0,2.611111,1.218682,5.222222,4.435546,58.962963,52.88889,71.55556,52.444443,-18.222221,37.77778,-19.555555,71.55556,0.273444,-2.081891,6
54,91,0,0,1.444444,1.540741,0.833333,0.255556,3.259259,0.555556,8,1.222222,-8.111111,14.222222,-6.111111,8,0.944811,-2.186723,3
146,72,0,0,0.944444,0.507407,1.666666,0.577776,26.222221,23.777779,35.444447,19.444445,-7.333334,27.666666,-20.333334,35.444447,0.450926,-1.807866,1
230,180,0.111111,0,1.111111,0.518518,1.944444,1.262962,13.851851,9.666667,13.111111,18.777779,-12.555555,-2.222222,14.777778,18.777779,0.486883,2.487917,7
196,161,0,0,2.777777,5.540735,11.777776,93.98522,41.962963,36.555557,51.22222,38.11111,-16.222221,27.777779,-11.555555,51.333332,0.282125,-2.38829,6
87,135,0,0,0.388889,0.240741,0.333333,0.177778,0.962963,0,2.777778,0.111111,-2.888889,5.444445,-2.555556,2.777778,1,-2.117549,3
235,81,0,0,1.388889,0.418518,0.777778,0.296296,3.481482,1,7.444445,2,-7.444445,11.888889,-4.444445,7.444445,0.881217,-2.248134,3
76,106,0,0,1.833333,3.544443,2.222222,3.718517,3.666667,1,7.888889,2.111111,-8,12.666667,-4.666667,7.888889,0.903571,-2.255541,3
149,117,0.222222,0,0.833333,0.255556,1,0.444445,21.222221,21.11111,26.333334,16.222223,-0.333333,15.333333,-15,26.333334,0.382629,-1.574477,1
69,92,0.111111,0,1.888889,4.518517,2,1.022222,19.37037,20.222221,23.333334,14.555555,2.555556,11.888889,-14.444445,23.333334,0.376574,-1.408242,1
235,195,0,0,1.888889,2.094082,2.999999,1.738453,48.333332,42.77778,59.666668,42.555557,-16.666666,34,-17.333334,59.666668,0.290585,-2.081096,6
174,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
137,66,0,0,2.611111,3.040741,2.944444,3.885185,28.407408,25.333334,38.22222,21.666666,-9.222222,29.444445,-20.222221,38.22222,0.430558,-1.844993,1
121,113,0,0,1.722222,1.52963,2.944444,1.52963,20.25926,20,25.444445,15.333333,-0.777778,15.555555,-14.777778,25.444445,0.396589,-1.585609,1
74,215,0,0,0.444445,0.074074,0.5,0.122222,6.925926,5.111111,4.444445,11.222222,-5.444445,-7.444445,12.888889,11.222222,0.603704,1.991157,7
35,42,0.111111,0,1.055556,0.151851,1.388889,0.507407,22.592592,20,31.11111,16.666668,-7.777778,25.555555,-17.777779,31.11111,0.462752,-1.842494,1
143,20,0,0,1.111116,0.75031,1.27778,0.928959,127.333336,116.77778,142.66667,122.55556,-31.666666,46,-14.333333,142.66667,0.181475,-2.326919,2
131,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
127,143,0,0,1.5,0.122222,0.888889,0.607407,4.185185,0.888889,9.444445,2.222222,-9.888889,15.777778,-5.888889,9.444445,0.915376,-2.257412,3
157,221,0,0,1.055556,0.64693,1.222222,0.620633,12.111111,10.222222,8.111112,18,-5.666667,-12,17.666666,18,0.54918,1.877146,7
59,141,0.111111,0,2.388889,1.540803,2.166667,1.278019,12.666667,7.888889,18.555555,11.555555,-14.333333,17.666666,-3.333333,18.555555,0.585775,-2.451571,3
