@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100}

@data
0.003906,0.005859,0.015625,0.039062,0.009766,0.003906,0.025391,0,0,0.029297,0.017578,0.017578,0.009766,0.003906,0.017578,0,0.046875,0.017578,0.054688,0.009766,0.019531,0.009766,0,0.033203,0.001953,0.029297,0,0.005859,0.025391,0.003906,0.009766,0.001953,0.025391,0,0.007812,0.025391,0.011719,0.017578,0.017578,0.005859,0.001953,0.042969,0.027344,0.009766,0.046875,0.003906,0.025391,0.054688,0.001953,0.019531,0.007812,0,0.058594,0,0.005859,0.007812,0.003906,0.037109,0.029297,0.011719,0.007812,0.001953,0.013672,0,55
0.007812,0.005859,0.021484,0.039062,0.001953,0,0.023438,0,0,0.021484,0.017578,0.011719,0.025391,0,0.013672,0,0.017578,0.035156,0.035156,0.017578,0.017578,0.003906,0,0.027344,0.003906,0.037109,0.001953,0.007812,0.042969,0.007812,0.005859,0.003906,0.011719,0.007812,0.011719,0.021484,0.007812,0.019531,0.013672,0.003906,0,0.050781,0.037109,0.011719,0.056641,0,0.025391,0.027344,0,0.011719,0.025391,0,0.035156,0,0.011719,0.001953,0.015625,0.048828,0.033203,0.021484,0,0.001953,0.03125,0,55
0.007812,0.001953,0.041016,0.017578,0.007812,0.001953,0.027344,0.007812,0,0.019531,0.015625,0.019531,0.037109,0.003906,0.015625,0,0.011719,0.029297,0.035156,0.015625,0.033203,0,0,0.003906,0.001953,0.023438,0,0.015625,0.041016,0.011719,0.003906,0,0.013672,0,0.005859,0.035156,0.007812,0.035156,0.003906,0.003906,0,0.037109,0.025391,0.015625,0.058594,0.001953,0.029297,0.041016,0.003906,0.029297,0.03125,0,0.042969,0.001953,0.029297,0.001953,0.003906,0.025391,0.03125,0.001953,0,0,0.03125,0,55
0.013672,0.007812,0.017578,0.03125,0.009766,0.005859,0.021484,0,0.005859,0.005859,0.025391,0.011719,0.019531,0,0.019531,0,0.042969,0.03125,0.021484,0.015625,0.011719,0.003906,0,0.025391,0.001953,0.041016,0.001953,0.013672,0.013672,0.007812,0.003906,0,0.015625,0,0.015625,0.029297,0.013672,0.025391,0.015625,0.001953,0.001953,0.025391,0.021484,0.003906,0.046875,0.007812,0.039062,0.050781,0,0.019531,0.021484,0,0.058594,0.001953,0.03125,0,0.019531,0.021484,0.039062,0.021484,0,0,0.017578,0.001953,55
0.068359,0.095703,0.013672,0.003906,0,0.13672,0.013672,0,0.007812,0.009766,0.0625,0,0.076172,0,0.001953,0,0.015625,0.025391,0.017578,0.003906,0,0,0,0,0.001953,0.003906,0,0.003906,0.056641,0,0,0,0.017578,0,0.039062,0.052734,0.007812,0.021484,0.003906,0,0,0.03125,0.011719,0.001953,0.025391,0,0.009766,0.005859,0,0,0.042969,0,0,0.001953,0.001953,0,0.005859,0.033203,0.013672,0.015625,0,0,0.037109,0,56
0.035156,0.099609,0.039062,0,0.001953,0.14648,0.017578,0,0.011719,0.025391,0.060547,0,0.099609,0.003906,0.003906,0,0.025391,0.023438,0.013672,0.007812,0.001953,0,0,0,0,0.013672,0,0.001953,0.013672,0.001953,0,0,0.013672,0,0.035156,0.058594,0.007812,0.009766,0,0,0.001953,0.027344,0,0.003906,0.009766,0,0.007812,0.001953,0,0.003906,0.03125,0.001953,0.003906,0,0.001953,0,0.019531,0.027344,0.005859,0.021484,0,0,0.054688,0.001953,56
0.035156,0.10938,0.019531,0.003906,0,0.13672,0,0,0.005859,0.021484,0.070312,0.001953,0.10938,0.001953,0.003906,0,0.021484,0.03125,0.011719,0.007812,0,0,0,0,0,0.003906,0,0.001953,0.033203,0.001953,0,0,0.035156,0,0.027344,0.044922,0.005859,0.007812,0.005859,0,0,0.039062,0,0,0.015625,0,0.007812,0.013672,0,0,0.068359,0,0.005859,0,0.001953,0,0.005859,0.023438,0.013672,0.007812,0,0,0.035156,0.001953,56
0.033203,0.15625,0.029297,0.001953,0.001953,0.16406,0,0,0.009766,0.019531,0.078125,0.001953,0.076172,0.003906,0.001953,0,0.005859,0.037109,0.001953,0.007812,0,0,0,0,0,0.005859,0,0.003906,0.013672,0.005859,0,0,0.019531,0,0.021484,0.042969,0.011719,0.013672,0.001953,0,0,0.021484,0.001953,0.001953,0.03125,0,0.003906,0,0.001953,0,0.074219,0,0.001953,0,0,0,0.005859,0.03125,0.009766,0.011719,0,0,0.029297,0.001953,56
0.046875,0.14453,0.013672,0,0,0.10938,0.009766,0,0.007812,0.009766,0.095703,0,0.091797,0.001953,0.003906,0,0.015625,0.029297,0,0.011719,0,0,0,0,0,0.003906,0,0,0.048828,0,0,0,0.041016,0,0.013672,0.056641,0.011719,0.009766,0.003906,0,0,0.015625,0.007812,0.001953,0.021484,0,0.013672,0.001953,0,0,0.066406,0,0.003906,0,0.001953,0,0,0.027344,0.015625,0.013672,0,0,0.027344,0,56
0.0625,0.12695,0.015625,0,0,0.17188,0,0,0.007812,0.001953,0.068359,0,0.14063,0.001953,0.001953,0,0,0.03125,0,0.005859,0,0,0,0,0.001953,0.003906,0,0.003906,0.023438,0,0,0,0.015625,0,0.017578,0.044922,0.003906,0,0.005859,0,0,0.017578,0.005859,0,0.023438,0,0,0.003906,0,0,0.070312,0,0.003906,0,0,0,0.007812,0.035156,0.019531,0.017578,0,0,0.037109,0,56
0.041016,0.15234,0.019531,0.005859,0.001953,0.10156,0.001953,0,0.007812,0.013672,0.076172,0,0.11328,0.005859,0.001953,0,0.007812,0.044922,0.001953,0.005859,0,0,0,0,0.001953,0.003906,0,0,0.021484,0.001953,0,0,0.027344,0,0.013672,0.046875,0.009766,0.017578,0,0,0.001953,0.019531,0.005859,0,0.021484,0,0.005859,0,0,0,0.076172,0,0.001953,0,0,0,0.003906,0.03125,0.015625,0.037109,0,0,0.03125,0,56
0.052734,0.10547,0.023438,0.007812,0.001953,0.18945,0.005859,0,0.005859,0.021484,0.066406,0.003906,0.066406,0.001953,0.001953,0,0.023438,0.027344,0.013672,0.011719,0.005859,0,0,0,0,0.013672,0,0.005859,0.017578,0.007812,0,0,0.03125,0,0.015625,0.042969,0.013672,0.003906,0.001953,0,0,0.019531,0.009766,0.001953,0.017578,0,0.005859,0.001953,0,0,0.039062,0,0,0,0.003906,0,0.007812,0.021484,0.025391,0.011719,0,0,0.041016,0.001953,56
0.082031,0.14648,0.013672,0,0,0.14453,0.013672,0,0.005859,0.013672,0.076172,0,0.060547,0.001953,0,0,0.015625,0.041016,0.005859,0.011719,0,0,0,0,0,0,0,0.003906,0.019531,0.007812,0,0,0.027344,0,0.042969,0.039062,0.009766,0.017578,0.001953,0,0,0.007812,0,0.001953,0.021484,0,0,0,0,0,0.033203,0,0.001953,0,0.025391,0,0.013672,0.035156,0.003906,0.011719,0,0,0.039062,0.001953,56
0.072266,0.089844,0.037109,0.003906,0.001953,0.068359,0.005859,0,0.005859,0.019531,0.076172,0.001953,0.091797,0.001953,0.001953,0,0.029297,0.025391,0.017578,0.021484,0.003906,0,0,0,0,0.009766,0,0.003906,0.025391,0.003906,0.001953,0,0.033203,0,0.029297,0.041016,0.005859,0.005859,0.003906,0,0,0.035156,0.007812,0.001953,0.033203,0.001953,0.011719,0.001953,0,0,0.044922,0,0.005859,0,0,0,0.009766,0.035156,0.035156,0.011719,0,0,0.021484,0.001953,56
0.0625,0.11914,0.033203,0,0,0.11328,0.003906,0,0.005859,0.007812,0.082031,0.001953,0.082031,0.001953,0,0,0.013672,0.029297,0.007812,0.011719,0,0,0,0,0.001953,0.003906,0,0.003906,0.027344,0.001953,0,0,0.044922,0,0.023438,0.054688,0.009766,0.009766,0,0,0,0.029297,0.007812,0.001953,0.023438,0,0.009766,0.001953,0,0,0.082031,0,0,0,0,0,0.005859,0.019531,0.019531,0.009766,0,0,0.029297,0.001953,56
0.0625,0.10547,0.027344,0.001953,0,0.13281,0.003906,0,0.005859,0.003906,0.072266,0.001953,0.10547,0,0.001953,0,0.005859,0.046875,0,0.003906,0,0,0,0,0,0.005859,0,0.001953,0.046875,0.001953,0,0,0.009766,0,0.021484,0.048828,0.003906,0.007812,0.001953,0,0,0.021484,0.007812,0.001953,0.033203,0,0,0.001953,0,0,0.10156,0,0,0,0,0,0.007812,0.029297,0.011719,0.013672,0.001953,0,0.033203,0.001953,56
0.060547,0.11523,0.029297,0.001953,0,0.11719,0.005859,0,0.005859,0.037109,0.070312,0,0.095703,0.001953,0.001953,0,0.029297,0.019531,0.013672,0.015625,0.005859,0,0,0,0,0.001953,0.001953,0.003906,0.017578,0.003906,0,0,0.033203,0,0.037109,0.041016,0.005859,0.011719,0,0,0,0.029297,0,0.001953,0.009766,0,0.003906,0.007812,0,0,0.056641,0,0.007812,0,0.011719,0,0.013672,0.013672,0,0.017578,0,0,0.039062,0.001953,56
0.037109,0.1582,0.013672,0.009766,0,0.20313,0,0,0.005859,0.001953,0.091797,0.003906,0.13477,0.001953,0.003906,0,0.007812,0.033203,0.005859,0.007812,0,0,0,0,0,0.003906,0,0,0.027344,0.001953,0,0,0.019531,0,0,0.033203,0.003906,0,0.001953,0,0,0.015625,0.009766,0,0.019531,0,0,0,0,0,0.058594,0,0.001953,0,0,0,0,0.03125,0.023438,0.001953,0,0,0.025391,0,56
0.0625,0.11523,0.039062,0,0.001953,0.066406,0.019531,0,0.005859,0.027344,0.074219,0.001953,0.066406,0,0.001953,0,0.013672,0.050781,0.003906,0.009766,0,0,0,0,0,0.007812,0,0.001953,0.044922,0.005859,0,0,0.033203,0.001953,0.029297,0.037109,0.013672,0.011719,0,0,0,0.025391,0.007812,0.005859,0.013672,0,0,0.001953,0,0,0.058594,0,0,0,0,0,0.009766,0.029297,0.046875,0.019531,0.001953,0,0.03125,0,56
0.0625,0.091797,0.041016,0.003906,0,0.18164,0.001953,0,0.005859,0.009766,0.060547,0,0.076172,0.001953,0.003906,0,0.003906,0.03125,0.001953,0.009766,0,0,0,0,0,0.003906,0,0,0.023438,0.003906,0,0,0.023438,0,0.027344,0.052734,0.007812,0.011719,0.003906,0,0,0.054688,0.007812,0.001953,0.017578,0,0,0.003906,0,0,0.058594,0,0,0,0,0,0.013672,0.015625,0.023438,0.015625,0,0,0.039062,0.001953,56
0.005859,0.001953,0.099609,0.017578,0.019531,0.007812,0.007812,0,0.003906,0.017578,0.013672,0.023438,0.007812,0.001953,0.027344,0,0.005859,0.011719,0,0.005859,0.005859,0.003906,0.005859,0.013672,0.001953,0.015625,0.003906,0.029297,0.021484,0.03125,0.003906,0.011719,0.007812,0,0.003906,0.005859,0.042969,0.097656,0.023438,0.009766,0.007812,0,0.035156,0.017578,0.017578,0.013672,0.03125,0.0625,0.003906,0.007812,0.009766,0.003906,0.021484,0.007812,0.042969,0,0.009766,0.001953,0.046875,0.003906,0,0.003906,0.03125,0,58
0.009766,0.005859,0.064453,0.007812,0.033203,0.015625,0.048828,0,0,0.03125,0.003906,0.023438,0.011719,0.001953,0.033203,0,0.003906,0.007812,0.005859,0.009766,0.009766,0.001953,0,0.007812,0.001953,0.011719,0,0.027344,0.011719,0.046875,0.017578,0.021484,0.013672,0,0.009766,0.001953,0.039062,0.039062,0.035156,0.007812,0.013672,0.001953,0.027344,0.017578,0.015625,0.015625,0.042969,0.042969,0.017578,0.005859,0.009766,0,0.027344,0.013672,0.021484,0.003906,0.025391,0.007812,0.03125,0.005859,0,0,0.023438,0.005859,58
0.001953,0.001953,0.072266,0.023438,0.023438,0.056641,0.041016,0,0,0.039062,0,0.009766,0.003906,0,0.017578,0,0.009766,0.001953,0.001953,0.013672,0.007812,0,0,0,0.003906,0.025391,0,0.042969,0.017578,0.066406,0.003906,0,0.015625,0,0.005859,0.001953,0.025391,0.058594,0.03125,0.001953,0.007812,0.003906,0.03125,0.023438,0.017578,0.017578,0.037109,0.048828,0,0.011719,0.001953,0,0.035156,0.013672,0.03125,0.003906,0.015625,0.005859,0.041016,0.005859,0,0,0.019531,0,58
0.005859,0.001953,0.070312,0.021484,0.021484,0.041016,0.025391,0,0,0.013672,0.015625,0.017578,0.009766,0,0.027344,0,0.005859,0.007812,0.003906,0.007812,0.007812,0.003906,0.001953,0.001953,0.001953,0.033203,0,0.025391,0.021484,0.033203,0.011719,0,0.005859,0,0.009766,0,0.046875,0.091797,0.023438,0.005859,0.005859,0.005859,0.027344,0.025391,0.033203,0.021484,0.021484,0.060547,0.005859,0,0.001953,0.005859,0.041016,0,0.042969,0.001953,0.011719,0.009766,0.021484,0.001953,0,0,0.03125,0,58
0.001953,0.003906,0.10156,0.021484,0.033203,0.011719,0.011719,0,0.001953,0.009766,0.001953,0.015625,0.009766,0,0.027344,0,0.003906,0.009766,0.003906,0.009766,0.005859,0.003906,0,0.009766,0.003906,0.019531,0.001953,0.052734,0.011719,0.025391,0.005859,0.003906,0.003906,0,0.009766,0.001953,0.042969,0.064453,0.037109,0.005859,0.025391,0.007812,0.044922,0.011719,0.029297,0.013672,0.029297,0.050781,0.001953,0.001953,0.001953,0,0.03125,0.015625,0.015625,0.001953,0.013672,0.013672,0.054688,0.011719,0,0,0.033203,0,58
0.005859,0.005859,0.087891,0.021484,0.021484,0.023438,0.021484,0,0.003906,0.009766,0,0.023438,0.011719,0,0.033203,0,0.007812,0.003906,0.007812,0.013672,0.019531,0.001953,0,0.005859,0.005859,0.019531,0,0.046875,0.025391,0.029297,0.003906,0,0.015625,0,0.009766,0,0.025391,0.09375,0.021484,0.009766,0.007812,0.007812,0.027344,0.013672,0.017578,0.011719,0.035156,0.074219,0.007812,0.007812,0,0,0.035156,0.005859,0.019531,0.005859,0.009766,0.011719,0.037109,0,0,0,0.027344,0,58
0,0,0.078125,0.021484,0.015625,0.005859,0.005859,0,0.003906,0.007812,0.003906,0.027344,0.013672,0.001953,0.025391,0,0.007812,0.017578,0.001953,0.015625,0.005859,0.001953,0,0.007812,0,0.013672,0,0.041016,0.027344,0.029297,0.005859,0.005859,0.001953,0,0.005859,0.007812,0.064453,0.083984,0.027344,0.007812,0.009766,0.001953,0.03125,0.025391,0.013672,0.013672,0.019531,0.082031,0.007812,0.005859,0.013672,0,0.017578,0.005859,0.029297,0.001953,0.015625,0,0.068359,0.001953,0,0,0.042969,0,58
0.001953,0.001953,0.09375,0.017578,0.009766,0.046875,0.013672,0,0.005859,0.011719,0.007812,0.017578,0.019531,0.001953,0.029297,0,0.013672,0.027344,0.001953,0.011719,0.013672,0,0,0,0.001953,0.027344,0,0.019531,0.029297,0.021484,0,0,0.007812,0,0.009766,0.007812,0.041016,0.056641,0.023438,0.001953,0.001953,0.001953,0.015625,0.023438,0.021484,0.015625,0.027344,0.070312,0.003906,0.009766,0.007812,0,0.03125,0.003906,0.021484,0,0.011719,0.003906,0.085938,0.001953,0,0,0.044922,0,58
0.011719,0.007812,0.11133,0.027344,0.023438,0.039062,0.013672,0,0.001953,0.013672,0.005859,0.009766,0.015625,0.001953,0.025391,0,0.007812,0.03125,0.001953,0.019531,0.009766,0,0,0.001953,0.001953,0.025391,0,0.025391,0.021484,0.027344,0.001953,0.005859,0.029297,0,0.001953,0.003906,0.029297,0.052734,0.035156,0.009766,0.009766,0.005859,0.019531,0.013672,0.013672,0.015625,0.017578,0.066406,0,0.013672,0.013672,0,0.021484,0.003906,0.035156,0,0.025391,0.007812,0.033203,0,0,0,0.03125,0,58
0,0,0.097656,0.019531,0.013672,0.003906,0.009766,0,0,0.011719,0.013672,0.019531,0.005859,0,0.029297,0,0.015625,0.015625,0.001953,0.011719,0.005859,0.005859,0,0.009766,0.003906,0.021484,0.001953,0.033203,0.019531,0.027344,0.003906,0.011719,0.021484,0,0.003906,0.007812,0.029297,0.087891,0.035156,0.005859,0.017578,0.007812,0.029297,0.021484,0.019531,0.013672,0.027344,0.070312,0.003906,0.001953,0.007812,0,0.03125,0.015625,0.017578,0,0.013672,0.027344,0.056641,0.001953,0,0,0.009766,0,58
0.007812,0.003906,0.097656,0.017578,0.021484,0.011719,0.017578,0,0,0.029297,0.009766,0.023438,0.009766,0,0.025391,0,0.009766,0.003906,0.003906,0.017578,0.007812,0,0,0,0,0.025391,0,0.037109,0.005859,0.058594,0.011719,0,0.023438,0,0.017578,0.001953,0.039062,0.070312,0.023438,0.013672,0.005859,0.001953,0.021484,0.035156,0.017578,0.013672,0.011719,0.052734,0.011719,0.011719,0.001953,0,0.033203,0.003906,0.021484,0,0.023438,0.013672,0.046875,0.007812,0,0,0.017578,0,58
0.001953,0.001953,0.080078,0.035156,0.029297,0.005859,0.017578,0,0.001953,0.009766,0.005859,0.015625,0.013672,0,0.025391,0,0.007812,0.009766,0.005859,0.011719,0.001953,0,0,0.013672,0.001953,0.011719,0,0.039062,0.023438,0.046875,0.009766,0.003906,0.021484,0,0.003906,0.007812,0.068359,0.048828,0.019531,0.011719,0.007812,0.011719,0.029297,0.017578,0.019531,0.007812,0.005859,0.058594,0.007812,0.003906,0.007812,0,0.023438,0.013672,0.033203,0.001953,0.021484,0.017578,0.066406,0.005859,0,0,0.025391,0,58
0.013672,0.007812,0.058594,0.021484,0.005859,0.060547,0.048828,0,0,0.039062,0.005859,0.011719,0.015625,0.001953,0.017578,0,0.011719,0.011719,0.001953,0.025391,0.001953,0.003906,0,0.005859,0,0.027344,0.007812,0.027344,0.021484,0.050781,0.009766,0,0.013672,0,0.017578,0.005859,0.03125,0.050781,0.021484,0.007812,0.005859,0.001953,0.019531,0.039062,0.017578,0.007812,0.019531,0.037109,0.001953,0.011719,0.001953,0,0.027344,0.009766,0.056641,0,0.015625,0.009766,0.021484,0.001953,0,0,0.029297,0,58
0,0.001953,0.10352,0.035156,0.025391,0.001953,0.019531,0,0,0.021484,0.001953,0.015625,0.001953,0,0.03125,0,0.003906,0.007812,0.001953,0.021484,0.003906,0.001953,0,0.007812,0,0.025391,0,0.042969,0.013672,0.050781,0.003906,0.005859,0.007812,0,0.001953,0.001953,0.068359,0.0625,0.027344,0.001953,0.009766,0,0.033203,0.027344,0.03125,0.011719,0.011719,0.064453,0.001953,0.003906,0,0,0.017578,0.007812,0.029297,0,0.021484,0.017578,0.060547,0.001953,0,0,0.025391,0,58
0.011719,0.007812,0.080078,0.025391,0.007812,0.013672,0.017578,0,0,0.025391,0.009766,0.015625,0.011719,0,0.03125,0,0.009766,0.021484,0.009766,0.019531,0.013672,0,0,0.005859,0,0.033203,0,0.021484,0.033203,0.041016,0.013672,0,0.013672,0,0.021484,0.001953,0.019531,0.072266,0.023438,0.003906,0.003906,0.005859,0.025391,0.023438,0.009766,0.009766,0.027344,0.080078,0.007812,0.007812,0.005859,0,0.019531,0,0.013672,0,0.021484,0.007812,0.056641,0.003906,0,0.001953,0.03125,0,58
0.013672,0.003906,0.054688,0.044922,0.029297,0.029297,0.03125,0,0,0.011719,0.007812,0.019531,0.009766,0,0.023438,0,0.017578,0.005859,0.007812,0.019531,0.005859,0.001953,0,0.007812,0.005859,0.029297,0,0.041016,0.011719,0.066406,0.015625,0.005859,0.009766,0,0.007812,0.003906,0.023438,0.046875,0.021484,0.005859,0.011719,0.021484,0.019531,0.025391,0.009766,0.013672,0.019531,0.029297,0.017578,0.001953,0.001953,0,0.033203,0.017578,0.005859,0.003906,0.025391,0.025391,0.044922,0.009766,0,0,0.021484,0,58
0.001953,0,0.037109,0.048828,0.007812,0,0.001953,0,0.009766,0.005859,0.011719,0.025391,0.029297,0.009766,0.017578,0,0.007812,0.039062,0.019531,0.013672,0.027344,0.003906,0,0,0.009766,0.023438,0,0.029297,0.085938,0.007812,0.007812,0.001953,0.009766,0,0,0,0.009766,0.029297,0.015625,0.003906,0.007812,0.037109,0.029297,0.009766,0.042969,0.001953,0.044922,0.013672,0.007812,0.007812,0.015625,0.001953,0.027344,0.007812,0,0.001953,0.005859,0.03125,0.11523,0.005859,0,0,0.025391,0.005859,59
0,0,0.076172,0.050781,0.007812,0,0.001953,0,0,0,0,0.015625,0.009766,0.042969,0.013672,0,0.001953,0.050781,0.011719,0.001953,0.023438,0.003906,0,0,0.019531,0.007812,0.009766,0.033203,0.074219,0.007812,0,0,0,0,0,0.005859,0.03125,0.068359,0.013672,0.011719,0.001953,0.007812,0.015625,0.015625,0.041016,0.003906,0.041016,0.007812,0.009766,0,0,0,0.029297,0.009766,0.001953,0.005859,0,0.046875,0.13867,0.007812,0,0.001953,0.013672,0.003906,59
0,0,0.074219,0.044922,0.003906,0,0,0,0.013672,0,0.007812,0.013672,0.017578,0.023438,0.019531,0,0.011719,0.042969,0.017578,0.001953,0.021484,0.001953,0,0,0.007812,0.021484,0.001953,0.021484,0.060547,0.001953,0.005859,0.005859,0.005859,0,0,0.007812,0.017578,0.0625,0.011719,0,0,0.035156,0.017578,0.009766,0.060547,0.003906,0.037109,0.013672,0.005859,0.001953,0.003906,0,0.023438,0.013672,0.003906,0.001953,0.003906,0.03125,0.14453,0.015625,0,0,0.023438,0,59
0,0.001953,0.078125,0.050781,0.009766,0,0.009766,0,0.011719,0.005859,0.009766,0.009766,0.025391,0.011719,0.011719,0,0.009766,0.03125,0.025391,0,0.011719,0,0,0,0.013672,0.005859,0.003906,0.021484,0.097656,0.007812,0.003906,0,0.013672,0,0.001953,0.005859,0.025391,0.046875,0.015625,0.001953,0.003906,0.029297,0.029297,0.001953,0.023438,0.001953,0.035156,0.013672,0.003906,0.005859,0.011719,0,0.009766,0.001953,0.009766,0.003906,0.001953,0.021484,0.13477,0.007812,0.001953,0.001953,0.060547,0.003906,59
0,0,0.068359,0.064453,0.015625,0,0,0,0.005859,0,0,0.021484,0.009766,0.03125,0.015625,0,0.003906,0.037109,0.015625,0.003906,0.013672,0,0,0,0.021484,0.011719,0.001953,0.050781,0.091797,0.009766,0.003906,0.001953,0.007812,0,0,0.003906,0.013672,0.052734,0.021484,0.003906,0.005859,0.015625,0.027344,0.007812,0.035156,0.011719,0.052734,0.003906,0.009766,0,0.001953,0,0.007812,0.005859,0.001953,0.003906,0,0.017578,0.15039,0.013672,0,0,0.021484,0.001953,59
0.001953,0,0.072266,0.058594,0.007812,0,0,0,0.005859,0,0.003906,0.017578,0.03125,0.017578,0.013672,0,0.009766,0.023438,0.023438,0.011719,0.009766,0,0,0,0.015625,0.007812,0.001953,0.015625,0.089844,0.001953,0.003906,0.003906,0.007812,0,0.001953,0,0.013672,0.052734,0.015625,0.005859,0.005859,0.033203,0.029297,0.007812,0.033203,0.005859,0.046875,0.007812,0.005859,0,0.001953,0.001953,0.013672,0.003906,0.001953,0.003906,0.001953,0.03125,0.17578,0.011719,0,0.001953,0.017578,0.009766,59
0.001953,0.001953,0.068359,0.035156,0.005859,0,0,0,0.001953,0.005859,0.027344,0.019531,0.027344,0.017578,0.011719,0,0.009766,0.042969,0.033203,0.005859,0.015625,0,0,0,0.011719,0.009766,0,0.021484,0.097656,0.007812,0.001953,0.001953,0.003906,0,0.001953,0,0.021484,0.052734,0.009766,0.005859,0.009766,0.027344,0.035156,0.009766,0.050781,0.001953,0.042969,0.013672,0.005859,0,0,0.001953,0.015625,0.003906,0,0.003906,0.003906,0.025391,0.11719,0.001953,0,0,0.046875,0.001953,59
0,0,0.074219,0.056641,0.007812,0,0,0,0.009766,0.005859,0,0.009766,0.013672,0.023438,0.007812,0,0.007812,0.023438,0.027344,0.009766,0.027344,0.001953,0,0,0.023438,0.015625,0.001953,0.017578,0.10742,0.005859,0.003906,0.001953,0.003906,0,0,0.001953,0.023438,0.046875,0.011719,0.007812,0.007812,0.019531,0.019531,0.007812,0.039062,0.003906,0.044922,0.005859,0.005859,0,0.003906,0.001953,0.019531,0.009766,0,0.005859,0.003906,0.017578,0.14453,0.015625,0,0,0.027344,0.015625,59
0,0.007812,0.023438,0.046875,0.011719,0,0.005859,0,0.005859,0.013672,0.041016,0.015625,0.046875,0.015625,0.011719,0,0.001953,0.046875,0.015625,0.011719,0.027344,0,0,0,0.009766,0.005859,0.001953,0.015625,0.066406,0.007812,0.001953,0.003906,0.015625,0,0.003906,0.005859,0.009766,0.044922,0.013672,0.001953,0.005859,0.048828,0.027344,0.001953,0.050781,0.005859,0.037109,0.013672,0.007812,0.013672,0.005859,0.001953,0.019531,0.011719,0.001953,0.003906,0.005859,0.03125,0.09375,0.013672,0,0,0.037109,0.001953,59
0,0,0.064453,0.082031,0.005859,0,0,0,0.011719,0.003906,0.001953,0.017578,0.005859,0.029297,0.009766,0,0,0.027344,0.015625,0.003906,0.017578,0.001953,0,0,0.013672,0.011719,0.001953,0.03125,0.056641,0.005859,0.005859,0.003906,0.003906,0,0,0.005859,0.015625,0.041016,0.013672,0,0.009766,0.035156,0.011719,0.005859,0.060547,0.003906,0.039062,0.011719,0.011719,0.007812,0,0,0.011719,0.013672,0,0.003906,0.007812,0.042969,0.16016,0.015625,0,0,0.029297,0.007812,59
0,0.003906,0.064453,0.035156,0.017578,0,0.001953,0,0.007812,0,0.019531,0.019531,0.035156,0.013672,0.021484,0,0.007812,0.041016,0.029297,0.009766,0.017578,0,0,0,0.015625,0.019531,0.001953,0.019531,0.060547,0.007812,0.003906,0.003906,0.011719,0,0,0.005859,0.027344,0.068359,0.017578,0.003906,0.001953,0.023438,0.03125,0.009766,0.041016,0.003906,0.025391,0.001953,0.005859,0.005859,0.009766,0,0.021484,0.003906,0.003906,0.001953,0.003906,0.0625,0.080078,0.015625,0,0,0.033203,0,59
0,0,0.046875,0.082031,0.027344,0,0,0,0.005859,0.001953,0,0.011719,0.019531,0.03125,0.011719,0,0.003906,0.021484,0.013672,0.005859,0.035156,0.001953,0,0,0.021484,0.007812,0.005859,0.042969,0.066406,0.013672,0.003906,0.003906,0.001953,0,0,0.007812,0.021484,0.052734,0.013672,0.001953,0.017578,0.027344,0.023438,0.003906,0.039062,0.001953,0.052734,0.005859,0.011719,0.003906,0,0.001953,0.005859,0.029297,0,0.003906,0.003906,0.029297,0.12109,0.005859,0,0,0.007812,0.017578,59
