%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au7-300-drift-au7-cpd1-800

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 {v1,v2}
@attribute V6 {v1,v2}
@attribute V7 numeric
@attribute V8 {v1,v2,v3}
@attribute V9 numeric
@attribute V10 {v1,v2,v3}
@attribute V11 numeric
@attribute V12 numeric
@attribute Class {class1,class2,class3,class4,class5}

@data
2.41,3077,0.37,2,v2,v1,3536,v1,1,v3,0.6,0,class5
1.45,3106,0.43,0,v2,v1,4485,v1,0,v2,1.16,0,class5
6.36,3489,0.33,1,v1,v2,6316,v1,1,v1,1.22,0,class4
1.45,3106,0.13,2,v2,v1,6729,v1,1,v2,1.47,1,class4
1.42,3071,0.14,1,v1,v1,7237,v3,0,v1,0.74,0,class5
1.53,3086,0.52,1,v1,v2,5680,v3,1,v3,1.49,1,class4
5.44,3572,0.15,0,v2,v2,7022,v1,2,v2,1.76,1,class5
2.02,3397,0.13,0,v1,v2,7028,v1,0,v3,1.19,1,class3
5.56,3146,0.53,1,v1,v1,6601,v1,0,v1,1.42,1,class5
1.6,3342,0.5,1,v2,v2,3229,v3,1,v1,1.38,1,class3
2.13,3542,0.3,1,v1,v1,7212,v1,0,v1,1.36,0,class2
7.08,3129,0.13,2,v2,v1,6406,v1,2,v2,1.42,1,class5
5.56,3156,0.46,2,v1,v1,7290,v1,0,v1,1.24,1,class2
6.74,3130,0.52,1,v1,v1,7045,v2,0,v1,0.55,2,class5
4.92,3076,0.49,1,v1,v2,5921,v1,0,v3,0.98,0,class4
5.67,3172,0.51,1,v1,v1,4595,v1,1,v1,1.95,1,class2
6.85,3463,0.46,2,v2,v1,4533,v1,0,v1,0.93,1,class2
7.92,3437,0.61,2,v1,v2,6000,v1,2,v1,0.58,1,class4
6.12,3149,0.46,2,v1,v1,6983,v2,0,v2,0.65,2,class1
6.84,3081,0.27,2,v1,v2,7362,v1,1,v1,0.55,0,class5
5.63,3071,0.14,2,v1,v2,7302,v1,1,v2,1.18,1,class1
1.56,3489,0.13,0,v2,v2,5435,v1,2,v2,0.56,1,class5
6.13,3256,0.14,1,v1,v2,5764,v3,0,v3,0.56,1,class4
6.67,3508,0.37,0,v1,v2,7160,v1,2,v1,0.71,1,class2
1.41,3165,0.19,1,v1,v1,4561,v1,0,v1,0.57,1,class3
8.19,3130,0.53,1,v2,v1,5791,v1,2,v2,1.63,1,class5
1.64,3070,0.14,1,v1,v1,5911,v1,2,v1,1.42,0,class2
1.51,3128,0.23,0,v1,v1,4504,v1,0,v3,0.56,1,class2
6.81,3433,0.13,2,v1,v2,4883,v2,0,v2,0.55,1,class2
7.78,3476,0.49,2,v2,v2,4075,v1,1,v1,1.15,0,class4
1.53,3480,0.32,0,v2,v1,7227,v1,2,v3,0.55,1,class2
2.09,3558,0.53,0,v1,v1,7247,v1,2,v1,1.83,1,class5
2.05,3069,0.14,0,v1,v1,4548,v1,1,v1,1.28,1,class5
1.7,3511,0.46,2,v2,v1,4512,v3,0,v3,0.56,1,class5
5.59,3424,0.52,1,v1,v2,3130,v1,2,v1,1.3,1,class2
1.58,3314,0.52,1,v2,v1,3684,v1,2,v2,0.55,1,class3
1.58,3072,0.16,0,v2,v2,7315,v1,0,v2,0.55,1,class2
7.95,3128,0.52,0,v1,v1,4449,v1,1,v1,1.35,1,class5
6.26,3111,0.49,0,v1,v1,3830,v1,1,v3,1.41,1,class5
1.41,3133,0.39,1,v2,v1,6891,v1,2,v1,1.88,2,class3
5.51,3111,0.26,0,v1,v1,7358,v2,0,v2,0.57,2,class1
8,3111,0.33,0,v1,v1,3749,v1,1,v2,1.89,0,class2
1.42,3094,0.13,0,v1,v2,7244,v1,0,v1,1.15,1,class2
1.59,3074,0.14,1,v1,v2,6982,v1,0,v2,0.56,1,class4
5.55,3151,0.47,1,v1,v1,3275,v1,1,v3,0.6,1,class5
8,3380,0.14,0,v1,v1,6246,v2,1,v2,1.29,1,class1
8.37,3230,0.39,1,v1,v1,7169,v1,1,v3,1.17,1,class2
5.8,3206,0.29,2,v1,v1,4587,v3,0,v3,0.56,1,class5
5.48,3070,0.49,2,v2,v2,6753,v1,1,v3,1.16,1,class3
6.64,3085,0.42,0,v1,v1,6674,v1,1,v2,1.18,2,class1
5.56,3496,0.47,2,v2,v2,5971,v1,0,v2,0.56,2,class2
5.64,3110,0.36,0,v1,v1,3093,v1,1,v2,2.07,1,class4
1.92,3270,0.13,0,v1,v1,4035,v1,2,v1,1.33,1,class5
1.8,3446,0.13,1,v2,v1,5590,v3,2,v2,1.57,1,class2
1.46,3075,0.5,0,v1,v2,7157,v1,0,v3,1.04,1,class2
7.08,3463,0.54,2,v1,v2,4511,v1,2,v2,0.56,1,class4
1.44,3144,0.13,0,v2,v1,6426,v1,1,v3,1.28,1,class3
1.73,3122,0.63,2,v1,v1,6732,v1,2,v2,1.16,1,class5
7.66,3078,0.13,1,v2,v1,4563,v1,1,v3,0.96,2,class5
2.17,3464,0.46,0,v1,v1,4544,v1,1,v2,1.36,2,class2
1.59,3134,0.14,1,v1,v1,3023,v1,0,v1,0.84,1,class3
1.46,3467,0.4,0,v1,v1,3525,v1,0,v2,2.03,1,class5
1.46,3615,0.43,2,v1,v2,3353,v1,0,v3,0.58,0,class3
5.43,3124,0.38,0,v2,v1,7341,v1,0,v2,0.6,1,class5
2.24,3464,0.47,1,v2,v2,5837,v1,2,v2,0.7,1,class1
1.7,3073,0.25,1,v1,v1,3087,v1,1,v1,0.55,1,class5
6.19,3092,0.51,2,v1,v2,3286,v1,1,v2,1.8,0,class4
1.46,3478,0.31,1,v2,v2,4373,v1,0,v3,1.52,1,class5
1.52,3113,0.31,2,v1,v2,5322,v1,0,v3,1.26,1,class3
3.97,3084,0.53,2,v2,v1,7349,v1,2,v1,1.92,0,class2
1.57,3103,0.63,0,v2,v2,3347,v1,1,v3,1.01,1,class5
1.73,3476,0.34,0,v2,v1,7189,v1,0,v1,0.59,2,class5
2.24,3513,0.36,2,v2,v1,7183,v1,1,v3,0.6,2,class5
1.58,3469,0.38,1,v2,v1,3010,v1,2,v3,0.55,1,class5
8.26,3183,0.66,2,v1,v2,3338,v2,0,v3,1.45,1,class2
2.98,3183,0.14,1,v2,v2,3677,v1,1,v2,0.95,0,class3
7.11,3483,0.14,1,v2,v2,4185,v2,2,v3,0.58,0,class5
5.56,3411,0.21,0,v1,v2,5734,v1,0,v2,1.12,1,class5
1.9,3252,0.53,0,v1,v1,3238,v1,1,v3,0.8,2,class5
6.51,3483,0.42,0,v2,v2,7171,v2,1,v2,1.18,2,class1
1.6,3470,0.22,2,v2,v2,4207,v1,1,v3,1.92,1,class5
1.43,3475,0.5,2,v1,v2,4498,v1,0,v1,0.55,1,class4
5.52,3092,0.51,0,v2,v2,4472,v1,0,v3,0.56,1,class5
1.72,3143,0.56,2,v1,v2,5685,v1,2,v1,1.25,1,class4
3.25,3476,0.39,1,v1,v1,4480,v1,0,v1,0.58,2,class5
1.48,3198,0.49,1,v2,v1,4139,v1,0,v1,1.17,0,class5
6.71,3557,0.13,1,v1,v1,3590,v2,1,v3,0.6,0,class5
5.63,3086,0.52,0,v2,v1,3125,v1,0,v1,1.95,1,class5
1.46,3478,0.14,2,v1,v1,6426,v1,1,v3,1.16,1,class3
6.76,3074,0.27,2,v2,v2,7165,v1,0,v1,0.56,2,class4
2.29,3087,0.25,0,v2,v2,3361,v1,2,v3,1.2,1,class2
1.43,3075,0.46,2,v1,v1,3218,v1,1,v1,0.96,1,class3
5.46,3466,0.14,0,v1,v2,3190,v1,0,v1,1.26,1,class2
3.43,3562,0.48,1,v1,v1,5550,v3,0,v1,0.61,2,class3
1.49,3487,0.15,1,v1,v1,6583,v1,0,v1,1.74,0,class2
1.81,3109,0.47,1,v1,v1,3608,v1,1,v2,1.4,1,class2
4.48,3152,0.49,1,v1,v2,7203,v1,0,v1,1.98,0,class4
6.53,3113,0.47,2,v1,v2,6044,v1,2,v3,1.37,2,class4
4.85,3550,0.46,1,v1,v2,7299,v1,0,v1,1.04,2,class4
8.08,3074,0.14,0,v1,v2,3044,v1,1,v1,1.55,1,class2
5.52,3478,0.44,1,v2,v1,3783,v1,0,v3,0.56,1,class5
8.28,3395,0.27,1,v1,v1,3817,v1,1,v1,1.65,1,class2
1.63,3121,0.45,0,v2,v1,4592,v2,2,v2,0.78,0,class2
3.55,3487,0.53,2,v2,v2,3244,v1,0,v1,1.89,2,class5
4.78,3244,0.13,1,v2,v1,7338,v1,0,v1,0.56,0,class5
7.99,3121,0.41,2,v2,v2,6582,v1,2,v2,2.01,0,class4
2.11,3242,0.42,0,v2,v1,3241,v2,0,v3,0.55,2,class5
1.59,3416,0.58,1,v1,v1,7238,v1,0,v3,1.73,1,class5
1.53,3451,0.54,2,v1,v1,4482,v2,0,v2,1.52,1,class1
5.51,3594,0.5,1,v1,v2,4836,v1,0,v2,1.08,2,class3
6.3,3136,0.17,2,v1,v1,7242,v1,2,v3,0.56,0,class5
2.15,3474,0.13,0,v2,v2,4534,v1,0,v1,1.41,1,class3
1.46,3076,0.41,0,v1,v1,7339,v1,1,v2,0.69,1,class5
1.45,3132,0.55,0,v1,v2,7174,v1,1,v1,1.38,1,class2
2.22,3119,0.13,2,v1,v1,3255,v1,1,v1,1.25,1,class5
7.5,3138,0.14,1,v2,v1,3422,v1,1,v3,1.88,1,class5
1.42,3481,0.57,0,v1,v2,5389,v1,0,v2,1.41,1,class5
6.92,3267,0.66,2,v2,v2,7258,v1,1,v3,0.6,0,class5
5.61,3113,0.53,0,v2,v1,4563,v1,0,v1,0.58,1,class5
1.5,3072,0.14,0,v1,v1,4899,v3,2,v1,1.46,2,class3
3.35,3082,0.4,1,v1,v2,6818,v1,2,v3,0.98,0,class3
5.56,3403,0.22,0,v2,v1,3297,v1,0,v3,1.87,2,class2
1.54,3484,0.51,2,v2,v2,3426,v1,1,v1,1.73,1,class5
1.92,3447,0.49,2,v1,v1,4541,v2,0,v3,0.56,1,class5
1.59,3593,0.5,1,v1,v2,6757,v1,2,v1,1.1,2,class3
2.38,3122,0.24,1,v1,v2,4522,v1,2,v2,0.58,2,class3
1.7,3069,0.14,1,v2,v1,7299,v1,0,v2,0.55,1,class5
7.16,3463,0.54,1,v1,v1,3328,v1,1,v1,0.71,1,class2
5.53,3400,0.66,2,v1,v1,7215,v1,0,v2,1.88,1,class5
6.03,3574,0.22,2,v1,v2,3326,v1,1,v3,1.53,1,class5
5.62,3499,0.47,1,v1,v2,3060,v1,1,v1,1.37,1,class4
8.28,3073,0.13,2,v1,v1,3310,v1,1,v3,1.19,1,class2
2.43,3537,0.48,1,v2,v1,5988,v1,2,v1,1.99,2,class5
1.55,3074,0.38,2,v2,v2,4942,v1,0,v3,1.69,1,class4
4.65,3245,0.3,0,v1,v2,3935,v1,0,v1,2.05,0,class4
3.46,3502,0.41,0,v1,v2,5979,v1,2,v2,1.8,2,class5
1.57,3489,0.52,0,v1,v1,7196,v1,1,v1,1.63,1,class2
1.9,3091,0.19,2,v2,v2,5866,v1,1,v2,1.79,1,class4
3.89,3178,0.56,2,v2,v1,7315,v1,2,v2,0.55,1,class1
5,3108,0.44,0,v2,v1,7360,v1,1,v2,1.2,0,class5
7.53,3148,0.47,2,v1,v1,7233,v1,1,v1,1.3,2,class5
6.68,3135,0.2,0,v2,v1,7284,v1,1,v2,0.73,1,class5
1.96,3127,0.65,1,v2,v1,4551,v1,1,v3,0.6,1,class5
2.45,3444,0.2,1,v1,v1,3081,v1,2,v3,0.55,0,class5
6.78,3559,0.52,2,v1,v2,6537,v1,2,v3,0.55,1,class3
1.42,3069,0.43,0,v1,v2,4441,v1,0,v1,0.55,2,class2
2.02,3489,0.66,1,v1,v2,6144,v1,0,v2,1.79,1,class5
7.81,3480,0.14,0,v2,v1,3242,v1,2,v1,1.46,1,class2
5.58,3623,0.13,0,v1,v1,4528,v1,1,v3,1.1,0,class5
1.55,3145,0.41,2,v1,v1,4606,v1,2,v3,0.56,1,class4
2.21,3500,0.52,0,v1,v2,3955,v2,1,v3,0.58,0,class3
2.78,3466,0.53,2,v2,v2,4846,v1,0,v2,2,0,class4
5.63,3469,0.28,1,v1,v1,4512,v3,1,v3,0.55,2,class5
6.84,3514,0.58,1,v2,v2,4515,v1,1,v2,0.6,0,class5
6.68,3555,0.4,1,v2,v2,6587,v1,2,v2,1.91,2,class5
2.04,3490,0.49,0,v2,v2,3164,v1,1,v3,1.61,2,class5
2.05,3124,0.52,1,v2,v1,4599,v1,0,v2,1.53,1,class5
8.35,3084,0.6,1,v2,v2,5946,v1,2,v1,0.57,2,class2
6.62,3462,0.4,2,v1,v2,3345,v1,2,v2,0.55,1,class3
2.24,3126,0.14,0,v1,v1,4433,v1,2,v3,1.4,1,class5
8.37,3552,0.52,2,v1,v1,4508,v3,0,v3,0.55,2,class5
6.17,3487,0.34,0,v1,v1,7203,v1,0,v1,0.56,1,class2
5.52,3490,0.39,1,v1,v2,4153,v3,1,v2,1.15,1,class5
1.73,3196,0.5,1,v2,v1,3910,v1,0,v1,1.26,0,class5
1.74,3082,0.17,0,v2,v1,4539,v2,1,v1,0.98,2,class5
2.88,3076,0.43,2,v1,v2,7185,v2,1,v2,1.15,1,class5
1.93,3469,0.13,0,v2,v1,7328,v1,1,v3,1.2,1,class5
7.29,3476,0.13,0,v2,v2,5691,v3,1,v2,1.16,1,class2
7.96,3456,0.51,2,v1,v2,3348,v2,0,v2,2.06,0,class4
8.14,3471,0.61,0,v1,v2,6366,v1,2,v1,0.56,1,class4
1.61,3088,0.4,0,v1,v1,4042,v1,1,v1,0.59,1,class3
7.17,3578,0.16,2,v1,v2,4590,v1,1,v3,0.59,2,class2
5.86,3493,0.14,1,v1,v2,7111,v3,1,v1,1.5,1,class2
1.43,3418,0.42,2,v1,v2,7212,v3,1,v2,1.25,1,class1
7.68,3071,0.14,0,v1,v2,7356,v1,0,v2,1.63,1,class5
6.92,3129,0.16,2,v1,v2,5192,v1,2,v1,1.4,0,class4
6.47,3131,0.51,1,v1,v2,3217,v1,1,v1,1.75,2,class3
3.7,3235,0.52,1,v2,v1,4570,v1,0,v1,0.55,0,class5
3.49,3275,0.64,2,v2,v1,3194,v3,0,v1,0.55,2,class5
5.48,3307,0.14,0,v1,v2,3968,v1,1,v1,1.68,1,class5
5.62,3096,0.53,0,v1,v1,3016,v1,1,v1,1.83,1,class5
2.84,3402,0.41,0,v1,v1,4474,v1,2,v1,0.82,1,class2
1.44,3126,0.48,1,v1,v1,4639,v1,0,v2,0.69,2,class1
5.58,3513,0.2,2,v1,v2,6592,v1,1,v2,2.02,1,class4
6.79,3069,0.48,1,v2,v1,7255,v1,0,v1,0.58,2,class5
1.51,3146,0.49,0,v2,v2,3286,v1,1,v3,1.39,1,class5
2.17,3483,0.51,0,v2,v1,7187,v1,2,v1,0.7,0,class2
1.69,3083,0.67,0,v2,v2,3198,v1,2,v3,0.57,2,class5
4.9,3109,0.56,0,v1,v2,7334,v1,2,v1,0.56,0,class2
6.94,3585,0.5,0,v2,v1,4565,v1,0,v3,0.66,0,class2
4.79,3613,0.14,1,v1,v2,7275,v1,2,v1,1.47,1,class2
1.48,3110,0.55,2,v2,v2,5339,v1,0,v2,1.46,2,class2
1.53,3497,0.5,0,v1,v2,4433,v1,1,v1,1.56,2,class2
1.83,3097,0.42,2,v2,v2,5215,v1,0,v2,0.55,1,class4
5.22,3373,0.36,2,v2,v1,7197,v1,0,v1,1.24,0,class3
1.63,3123,0.37,1,v2,v2,6908,v1,0,v3,1.01,1,class3
6.72,3480,0.5,1,v1,v1,6325,v1,1,v2,1.35,2,class5
1.64,3570,0.14,2,v1,v1,7302,v1,1,v3,1.47,2,class3
1.84,3113,0.53,2,v1,v1,4478,v1,2,v3,0.55,1,class2
1.98,3462,0.48,2,v2,v2,7335,v1,0,v2,0.92,0,class3
1.65,3122,0.47,2,v1,v1,6650,v1,2,v2,0.56,1,class5
1.42,3474,0.46,0,v2,v1,4590,v1,0,v2,0.56,1,class4
4.78,3203,0.14,2,v2,v2,4572,v1,2,v2,1.43,2,class4
1.57,3252,0.49,1,v1,v2,7323,v1,1,v1,1.5,0,class3
7,3252,0.4,2,v1,v2,4523,v1,1,v3,0.95,1,class5
1.86,3480,0.41,1,v1,v2,4555,v1,1,v1,0.61,1,class4
6.37,3070,0.53,1,v1,v1,4484,v1,1,v3,1.97,2,class5
1.45,3087,0.39,2,v2,v1,4481,v1,0,v2,0.55,1,class1
1.42,3134,0.52,2,v1,v1,3036,v2,0,v2,0.55,1,class4
7.24,3174,0.42,0,v1,v2,3009,v1,1,v1,0.7,2,class1
4.42,3076,0.14,1,v1,v1,7187,v1,1,v2,1.16,2,class5
1.67,3073,0.3,1,v1,v1,6485,v1,1,v3,1.77,1,class3
5.85,3486,0.57,2,v2,v2,7211,v1,0,v2,1.17,1,class1
2.15,3477,0.46,2,v2,v1,4499,v3,1,v2,1.43,0,class4
3.97,3571,0.31,1,v2,v2,4502,v1,2,v1,1.44,0,class4
7.13,3086,0.66,1,v1,v2,5348,v1,1,v3,0.9,1,class4
1.56,3131,0.66,1,v1,v2,6367,v1,2,v2,0.55,1,class4
1.46,3560,0.13,1,v2,v2,3109,v1,2,v2,1.36,0,class1
1.63,3467,0.39,0,v1,v1,4531,v1,0,v2,0.56,0,class4
7.46,3477,0.46,1,v2,v1,7218,v1,1,v3,1.3,1,class3
1.57,3585,0.41,2,v1,v2,3326,v1,1,v3,1.18,0,class5
2.35,3151,0.22,1,v2,v1,4782,v3,2,v2,1.76,0,class5
1.97,3519,0.49,2,v1,v1,6501,v1,2,v3,0.69,0,class3
5.54,3116,0.13,2,v2,v2,7170,v1,0,v1,0.56,1,class4
6.21,3468,0.36,2,v2,v2,4526,v1,0,v2,0.6,1,class1
5.62,3473,0.52,2,v1,v2,3181,v1,1,v2,1.45,2,class2
3.63,3522,0.25,0,v1,v2,7176,v1,1,v1,1.84,1,class4
1.41,3072,0.29,0,v1,v2,3162,v1,2,v2,0.74,1,class1
7.4,3477,0.4,1,v1,v1,4771,v2,0,v1,0.58,1,class5
4.92,3069,0.53,1,v2,v1,4498,v1,1,v3,0.55,2,class2
5.51,3300,0.2,1,v1,v2,4227,v1,1,v2,1.83,1,class2
1.66,3148,0.52,0,v1,v2,3336,v1,1,v2,1.35,1,class4
7.07,3616,0.62,2,v2,v1,3749,v1,0,v3,1.69,2,class5
5.58,3472,0.52,2,v1,v1,4269,v1,1,v2,0.9,1,class5
5.61,3487,0.6,0,v1,v1,3121,v1,0,v1,1.72,2,class3
1.45,3092,0.44,2,v2,v1,3301,v1,1,v2,1.23,1,class4
6.77,3092,0.51,0,v1,v1,7352,v1,1,v3,1.43,1,class5
6.58,3480,0.49,2,v2,v1,3477,v1,1,v2,1.32,1,class5
2.89,3622,0.47,1,v1,v1,4570,v1,0,v3,0.67,1,class2
7.72,3615,0.31,2,v1,v1,3868,v1,2,v3,0.99,1,class5
3.82,3598,0.46,0,v2,v2,6420,v1,1,v2,0.57,1,class1
2.08,3099,0.26,1,v1,v1,3202,v1,0,v2,1.75,0,class4
3.96,3488,0.28,0,v1,v2,5761,v2,2,v2,0.55,0,class2
6.45,3475,0.43,0,v1,v1,6374,v1,1,v3,1.76,1,class3
5.3,3385,0.13,2,v1,v2,7091,v2,0,v1,0.57,0,class5
1.59,3504,0.13,0,v2,v2,7182,v1,1,v2,1.29,1,class3
1.67,3101,0.24,0,v1,v2,6827,v1,0,v3,0.56,1,class3
6.59,3480,0.4,0,v2,v1,7232,v1,0,v3,0.6,1,class2
7.85,3120,0.13,2,v1,v1,4488,v1,2,v3,1.19,0,class5
3.04,3148,0.48,2,v2,v1,7095,v1,0,v2,0.97,0,class1
7.12,3502,0.14,0,v1,v2,5616,v2,0,v1,1.24,1,class1
7.83,3107,0.13,0,v2,v2,3210,v1,1,v1,1.59,1,class1
5.17,3076,0.13,2,v1,v2,6618,v1,1,v1,0.55,0,class5
1.52,3166,0.53,1,v1,v2,4548,v1,1,v3,2,1,class5
1.78,3530,0.46,1,v1,v1,7282,v1,0,v1,0.83,1,class5
1.67,3570,0.49,1,v1,v1,3396,v1,0,v3,0.74,0,class4
5.84,3465,0.59,0,v1,v2,4510,v1,2,v2,0.6,1,class4
1.5,3473,0.53,0,v2,v1,7319,v1,1,v3,1.5,1,class5
7.9,3127,0.13,0,v1,v1,6637,v1,0,v2,1.4,1,class5
1.64,3607,0.48,2,v1,v1,3472,v1,0,v3,0.71,1,class5
8.04,3071,0.5,1,v1,v1,4547,v1,0,v3,1,2,class2
2.37,3202,0.18,1,v1,v1,4365,v1,1,v1,1.92,2,class2
7.13,3201,0.57,0,v1,v2,4584,v1,0,v2,1.4,2,class2
2.03,3098,0.25,1,v1,v2,6736,v1,1,v3,1.93,2,class3
8.14,3093,0.31,0,v1,v2,6924,v1,0,v3,0.55,0,class3
7.59,3473,0.28,0,v2,v1,7259,v1,1,v3,1.73,0,class2
4.93,3559,0.24,0,v1,v1,5561,v1,1,v1,1.74,0,class5
3.21,3489,0.14,0,v1,v1,6916,v1,2,v3,1.34,0,class3
2.42,3074,0.39,0,v1,v1,6271,v1,1,v1,1.21,2,class5
7.73,3282,0.4,1,v1,v2,3275,v3,1,v2,1.65,1,class4
8.34,3566,0.42,1,v2,v2,6633,v2,0,v1,0.56,0,class4
1.68,3073,0.13,0,v2,v2,4580,v1,1,v1,0.67,1,class1
1.46,3617,0.27,1,v2,v2,7117,v1,0,v1,1.65,2,class4
5.44,3483,0.14,1,v2,v1,4836,v1,1,v1,1.23,1,class5
1.71,3472,0.14,0,v1,v1,7282,v2,1,v3,1.57,1,class5
5.46,3135,0.39,1,v1,v1,5831,v1,2,v1,2.02,1,class3
7,3515,0.13,0,v2,v2,7188,v2,2,v1,1.57,0,class2
1.57,3072,0.39,1,v2,v1,6536,v1,0,v3,1.75,0,class3
2.16,3081,0.5,1,v2,v1,3275,v1,0,v2,0.58,1,class4
6.03,3265,0.13,1,v2,v2,4574,v1,0,v1,0.7,1,class3
2.13,3076,0.48,0,v2,v1,4511,v1,0,v3,1.03,1,class2
5.44,3570,0.44,2,v2,v1,7117,v1,2,v1,1.46,1,class5
5.57,3489,0.14,0,v1,v2,4485,v2,1,v3,1.59,2,class5
5.52,3579,0.48,0,v2,v1,6966,v1,0,v2,1.13,1,class4
6.58,3287,0.39,0,v1,v2,5883,v1,2,v3,1.3,1,class4
1.94,3079,0.16,1,v1,v1,3670,v1,1,v1,0.55,0,class5
5.52,3586,0.28,0,v1,v1,7315,v2,1,v1,0.59,1,class3
1.59,3070,0.42,1,v1,v1,4499,v2,1,v3,1.27,0,class5
2.19,3572,0.13,1,v1,v2,7045,v1,0,v3,1.75,1,class3
6.55,3528,0.48,1,v2,v2,3399,v1,1,v1,1.53,2,class3
1.61,3481,0.14,1,v1,v1,7251,v1,1,v3,1.09,0,class5
1.46,3090,0.66,2,v1,v1,7116,v1,0,v2,0.74,1,class5
5.49,3105,0.13,1,v1,v2,6045,v1,1,v3,0.7,1,class5
5.67,3129,0.41,1,v1,v1,7345,v1,0,v3,0.55,1,class2
4.89,3522,0.17,2,v1,v2,3849,v1,2,v2,1.26,0,class5
1.75,3486,0.39,1,v1,v1,3095,v1,2,v1,1.73,1,class5
5.44,3625,0.52,1,v2,v1,5934,v1,1,v2,0.59,2,class4
7.89,3318,0.2,1,v1,v2,3254,v1,1,v1,1.86,0,class2
1.72,3473,0.24,2,v1,v1,3163,v1,2,v3,1.73,1,class1
3.62,3484,0.2,0,v2,v2,7188,v1,1,v3,1.69,0,class4
6.8,3086,0.47,0,v1,v1,7203,v1,0,v2,0.55,1,class1
5.44,3091,0.52,2,v1,v2,5422,v1,0,v3,0.56,1,class5
7.31,3089,0.38,1,v2,v2,3350,v1,1,v2,1.66,0,class4
6.94,3353,0.16,0,v1,v1,4564,v1,0,v2,0.55,1,class4
1.85,3071,0.67,1,v1,v2,7324,v1,0,v2,0.6,1,class5
7.06,3244,0.13,2,v2,v2,7202,v1,1,v2,1.26,1,class5
1.64,3470,0.37,2,v1,v2,4521,v1,1,v2,1.76,0,class4
1.46,3464,0.52,2,v2,v1,3991,v1,1,v2,1.63,1,class2
1.51,3252,0.43,1,v1,v1,4688,v1,2,v2,0.68,1,class5
1.44,3311,0.13,1,v2,v2,4521,v1,1,v3,1.2,1,class2
2.25,3234,0.13,1,v2,v2,3463,v1,0,v3,1.08,0,class4
5.58,3480,0.63,1,v1,v1,4577,v1,2,v2,1.95,2,class4
