%%  1. Title: First-order theorem proving
%%  
%%  2. Sources:
%%  
%%     (a) James P Bridge, Sean B Holden and Lawrence C Paulson
%%  
%%         University of Cambridge
%%         Computer Laboratory
%%         William Gates Building
%%         15 JJ Thomson Avenue
%%         Cambridge CB3 0FD
%%         UK 
%%  
%%         +44 (0)1223 763500 
%%         forename.surname@cl.cam.ac.uk
%%  
%%     (b) Sean B Holden - details as (a).
%%  
%%     (c) Date: 17th April 2013
%%  
%%  3. Past Usage:
%%  
%%     (a) Machine learning for first-order theorem proving: learning to
%%         select a good heuristic James P Bridge, Sean B Holden and
%%         Lawrence C Paulson Submitted for publication in the Journal of
%%         Automated Reasoning, Springer 2012/13.
%%  
%%         Please include a citation if you use this data.
%%  
%%     (b) We wish to predict which of a set of five heuristics will
%%         provide the fastest proof, given features derived from a
%%         theorem to be proved. A sixth possible prediction is to decline
%%         to attempt a proof, should the theorem be assessed as too
%%         difficult.
%%  
%%     (c) In prediction terms this is a challenging problem. However we
%%         can do better than any individual heuristic and obtain
%%         performance comparable to that of a hand-crafted selection
%%         mechanism employing around 75 addition heuristics. The ability
%%         to decline a proof is also beneficial.
%%  
%%  4. Relevant Information Paragraph:
%%  
%%     Files:
%%  
%%     Expanding the tarball ml-prove.tar produces a directory ml-prove/ 
%%     containing the files:
%%  
%%     all-data-raw.csv            - raw data used to derive training, 
%%                                   validation and test data.
%%     all-data-raw-statistics.txt - min, max, mean and standard deviation 
%%                                   for raw data. (Tabulated below.)
%%     train.csv                   - actual training, validation and test 
%%     validation.csv                sets used.
%%     test.csv
%%     all-data-statistics.txt     - min, max and correlation data for 
%%                                   combined actual data. (Tabulated below.) 
%%  
%%     Raw data: 
%%  
%%     Columns 1 to 14 are the static features and columns 15 to 53 are
%%     the dynamic features. (See the paper for a description of static
%%     and dynamic features.) The final five columns denote the time in
%%     seconds taken by each of the five heuristics to prove the relevant
%%     theorem. There was a time limit of 100 seconds.  An entry of -100
%%     denotes failure to obtain a proof within the time limit.  The first
%%     half of this data corresponds to the training data used. The second
%%     half was permuted and split to obtain the validation and test sets.
%%  
%%     Training, validation and test data: 
%%  
%%     These are the sets used in the reported experiments. Two redundant
%%     features (static feature 5 and dynamic feature 21 in the raw data)
%%     were removed. The features in the training set are normalised to
%%     zero mean and unit variance. Validation/test data was normalized
%%     using the coefficients computed for the training set. Labels are in
%%     the final six columns. The first five of those correspond to the
%%     five heuristics (H1 to H5) and contain +1 if the corresponding
%%     heuristic found a proof and was the fastest to do so, and -1
%%     otherwise. The final column contains +1 where no heuristic finds a
%%     proof within the time limit and -1 otherwise (H0 in the paper).
%%  
%%  5. Number of Instances: 
%%  
%%     6118 in the raw data.
%%  
%%     The training, validation and test sets have 3059, 1529 and 1530
%%     respectively.
%%  
%%  6. Number of Attributes:
%%  
%%     There are 13 static and 38 dynamic features for each instance. (See
%%     the paper for details regarding static/dynamic features. The raw 
%%     data has two more features, which are redundant.) Columns 1
%%     to 13 contain static features and columns 14 to 51 dynamic
%%     features.
%%  
%%  7. Description of attributes:
%%  
%%     The full names for each attribute are provided in the paper, tables
%%     2 and 3.
%%     
%%     Raw data: all attributes are numeric. Attributes 5, 9, 11, 13
%%     and 35 are integer-valued. All other attributes are continuous.
%%  
%%     Training, validation and test data: all data are numeric and
%%     continuous on account of being normalized.
%%  
%%  8. Missing Attribute Values: 
%%  
%%     There are no missing values.
%%  
%%  9. Class Distribution: number of positive instances in the sets for
%%     each heuristic (H1 to H5) and the "decline" option H0.
%%  
%%                       H1   H2   H3   H4   H5   H0
%%     Training set:     556  229  373  303  312  1286
%%     Validation set:   260  133  187  146  159  644
%%     Test set:         273  124  188  168  153  624
%%  

@relation first-order-theorem

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute Class {1,2,3,4,5,6}

@data
0.6318,0.16761,0.51911,0.93249,0.73583,-0.6434,-0.40403,1.0804,-0.067358,0.1751,-0.5315,0.046729,-0.13895,0.75143,-0.14062,-0.14787,-0.155,-0.73495,-0.079578,-0.28811,-0.095142,-0.95852,-0.3432,-0.4775,-0.32697,-0.57971,-0.24945,-0.11823,-0.1511,-0.44033,-0.67335,0.75143,0.19422,-0.22559,-0.020493,-0.09507,-0.16012,0.00909,-0.11704,-0.26431,-0.1645,0.17804,0.23588,0.12583,0.19074,0.21961,0.13139,0.3519,-0.013821,-0.33118,0.11512,4
0.54745,0.12697,0.38325,0.82765,0.63601,-0.62888,-0.32078,0.67183,-0.067111,0.1751,-0.51516,-0.027155,-0.13686,0.75143,-0.12555,-0.12711,-0.15476,0.58673,0.36397,-0.28811,-0.009732,0.020912,-0.23305,-0.4775,-0.23199,0.18967,0.1102,-0.11166,-0.092241,-0.44033,-0.67335,0.75143,0.5526,-0.22559,-0.020493,-0.09507,-0.15271,0.079727,-0.11473,-0.26431,-0.16238,0.17804,0.58405,0.11152,0.43734,0.19723,0.11637,0.33285,-0.027403,-0.37413,0.14193,1
0.029022,-0.87135,1.2751,0.24295,0.05147,-0.738,0.24264,0.67183,0.17583,0.1751,-0.71207,-0.027155,-0.035348,0.75143,-0.15334,-0.10582,-0.15737,-0.82935,-0.86753,-0.28811,-0.58608,-1.4482,-0.40302,-0.4775,-0.33478,-0.73688,-0.71114,-0.11823,-0.31233,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,0.17978,0.033554,-0.24167,-0.36198,-0.20259,-0.26431,-0.24191,0.17804,-0.11229,0.68906,-0.10461,1.5391,0.70241,0.88918,0.56141,-0.37246,-0.45155,6
0.022503,-0.86156,1.2621,0.23544,0.044038,-0.73882,0.24958,0.67183,0.31263,0.1751,-0.68139,-0.027155,0.038664,0.75143,-0.14232,-0.11119,-0.15737,-0.82935,-1.062,-0.28811,-0.60517,-1.4482,-0.51377,-0.4775,-0.35336,-0.73688,-0.83746,-0.11823,-0.319,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,0.17978,0.033554,-0.24273,-0.36387,-0.20259,-0.26431,-0.24297,0.17804,-0.11229,0.69696,-0.099589,1.5296,0.69664,0.88285,0.55523,-0.32689,-0.45926,6
-0.10916,-1.248,1.4722,0.083588,-0.10605,-0.75537,0.38976,0.67183,0.38122,0.1751,-0.72559,-0.027155,0.1083,0.75143,-0.11586,-0.23522,-0.15742,-1.0654,-1.1267,-0.28811,-0.60582,-1.4482,-0.38629,-0.4775,-0.37042,-0.73688,-0.90649,-0.11823,-0.32371,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,0.17978,0.033554,-0.24167,-0.3601,-0.20027,-0.26431,-0.24191,0.17804,-0.11229,0.57806,-0.33664,1.7444,0.58018,0.75721,0.42991,-0.29982,-0.34132,6
0.042287,-0.89126,1.2579,0.25825,0.06659,-0.73633,0.22852,0.67183,0.18121,0.1751,-0.7094,-0.027155,-0.032035,0.75143,-0.15099,-0.14787,-0.15721,-0.59334,-0.80836,-0.28811,-0.61006,-1.4482,-0.47591,-0.4775,-0.31424,-0.73688,-0.70124,-0.11823,-0.31543,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,0.17978,0.033554,-0.23319,-0.34315,-0.19334,-0.26431,-0.23342,0.17804,-0.11229,0.67057,-0.065684,1.5184,0.68463,0.89065,0.5406,-0.37574,-0.42959,6
0.084014,-0.73073,1.2267,0.30638,0.11416,-0.73109,0.18409,0.67183,0.12332,0.1751,-0.63882,-0.027155,-0.041592,0.75143,-0.15543,0.01579,-0.15751,-0.82935,-0.81545,-0.28811,-0.57659,-1.4482,-0.41039,-0.4775,-0.34625,-0.73688,-0.63636,-0.11823,-0.31297,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,-0.09507,-0.25861,-0.39589,-0.21877,-0.26431,-0.25781,0.17804,-0.11229,0.82578,-0.07254,1.537,0.83858,1.0024,0.70594,-0.31295,-0.61529,6
0.1828,-0.55286,0.91899,0.41322,0.65733,-0.69512,-0.31387,0.67183,-0.018645,4.2577,-0.54138,1.2711,-0.014297,0.75143,-0.15079,-0.10834,-0.15629,-0.59334,-0.48042,-0.28811,-0.5019,-2.0133,-0.63535,-0.4775,-0.47761,-0.92564,-0.69024,-0.11823,-0.33562,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.22077,-0.22369,-0.19507,-0.23484,-0.15403,-0.26431,-0.19313,0.17804,-0.11229,0.10842,0.14936,0.51846,0.12701,0.24383,0.11994,-0.37454,-0.00633,6
0.22963,-0.33751,0.84747,0.46591,0.73418,-0.68481,-0.38637,0.67183,-0.10186,0.58336,-0.35959,0.099503,0.017616,0.75143,-0.1382,-0.087013,-0.15613,-0.12131,-0.38195,-0.28811,-0.49573,-1.4482,-0.77153,-0.4775,-0.50715,-0.77857,-0.76897,-0.11823,-0.34296,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.22077,-0.22369,-0.18872,-0.2452,-0.15056,-0.26431,-0.18995,0.17804,0.09661,0.12102,0.18064,0.51962,0.13956,0.29205,0.16445,-0.37288,-0.051662,6
-1.0685,-3.4235,2.6483,-1.0225,-1.1754,-0.87715,1.3901,2.0338,1.1179,4.1216,-0.3806,1.0389,0.83906,0.45319,0.72793,-1.7229,-0.15807,-1.3443,-2.0468,-0.28811,-0.46471,-2.0088,-1.4744,-0.4775,-0.47712,-0.92485,-1.4885,-0.11823,-0.29397,-0.045005,-0.54705,0.45319,-0.092482,0.18591,-0.42105,-0.35232,-0.40899,-0.64735,-0.36443,-0.048934,-0.40415,-0.16374,-0.11229,-0.5691,-2.1781,3.3637,-0.5474,-0.48671,-0.76107,-0.46486,0.90851,6
-0.89886,-3.0552,2.5412,-0.82269,-0.88054,-0.86961,1.1244,0.67183,0.84811,4.1216,-0.57069,42.424,7.7127,0.60231,4.2049,-1.558,-0.15815,-0.12131,-1.9988,-0.28811,-0.43056,-2.0088,-1.1558,-0.4775,-0.47194,-0.98136,-1.7377,-0.11823,-0.28133,-0.24267,-0.6102,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.15662,-0.41369,-0.16374,-0.11229,-0.49214,-1.9917,3.2398,-0.46923,-0.4899,-0.59355,-0.46486,0.7398,6
0.64866,0.16117,0.49756,0.87984,0.68498,-0.56128,-0.39083,0.67183,-0.11898,0.1751,-0.54101,-0.027155,-0.17204,0.75143,-0.13737,-0.28849,-0.15419,-0.35732,0.064945,-0.28811,-0.009033,-0.95852,-0.30434,-0.4775,-0.29839,-0.50524,-0.12983,-0.11823,-0.087641,-0.44033,-0.67335,0.75143,0.33757,-0.22559,-0.020493,-0.09507,-0.12411,0.13435,-0.081201,-0.26431,-0.13056,0.17804,0.37515,0.007817,0.40458,0.12961,0.014709,0.2083,-0.1045,-0.38623,0.22327,1
0.62172,0.14789,0.4532,0.88162,0.6874,-0.63636,-0.36364,0.67183,-0.10728,0.1751,-0.54759,-0.027155,-0.1701,0.75143,-0.092447,-0.42845,-0.15313,-0.35732,0.18957,-0.28811,0.46736,-0.95852,-0.29413,-0.4775,-0.31308,-0.50524,-0.044799,-0.11823,0.081366,-0.44033,-0.67335,0.75143,0.40925,-0.22559,-0.020493,-0.09507,-0.083871,0.496,-0.037271,-0.26431,-0.091327,0.17804,0.44478,-0.054423,0.17379,0.059858,-0.045556,0.13494,-0.17818,-0.39596,0.30044,1
0.62172,0.14789,0.4532,0.88162,0.6874,-0.63636,-0.36364,0.67183,-0.10728,0.1751,-0.54759,-0.027155,-0.1701,0.75143,-0.093817,-0.4142,-0.15324,-0.35732,0.18957,-0.28811,0.44618,-0.95852,-0.29413,-0.4775,-0.32633,-0.50524,-0.044799,-0.11823,0.065377,-0.44033,-0.67335,0.75143,0.40925,-0.22559,-0.020493,-0.09507,-0.088106,0.47152,-0.041895,-0.26431,-0.095569,0.17804,0.44478,-0.036705,0.16241,0.082239,-0.027853,0.15685,-0.15913,-0.39499,0.28096,1
0.51838,0.096988,0.28304,0.75033,0.56239,-0.61817,-0.25937,0.67183,-0.062395,0.1751,-0.54013,-0.027155,-0.1482,0.75143,-0.097922,-0.287,-0.15366,0.58673,0.35607,-0.28811,0.25521,0.020912,-0.24552,-0.4775,-0.23132,0.18967,0.11382,-0.11166,0.023461,-0.44033,-0.67335,0.75143,0.5526,-0.22559,0.17978,0.033554,-0.11352,0.31423,-0.074265,-0.26431,-0.1242,0.17804,0.58405,-0.044519,0.45148,0.026449,-0.038725,0.14145,-0.19299,-0.38529,0.3121,1
0.66642,0.19807,0.5526,0.94296,0.74443,-0.65428,-0.40744,0.67183,-0.13589,0.1751,-0.49727,-0.027155,-0.13474,0.70172,-0.1681,-0.19488,-0.15509,-0.35732,-0.15231,-0.28811,-0.32257,-0.71366,-0.4288,-0.4775,-0.38317,-0.50524,-0.39066,-0.11823,-0.24773,-0.3415,-0.67335,0.70172,0.33757,-0.22559,-0.020493,-0.09507,-0.14953,-0.092625,-0.11473,-0.26431,-0.15601,0.17804,0.37515,0.1819,0.56595,0.30006,0.17606,0.40814,0.041611,-0.33521,0.060536,5
0.75825,0.24138,0.70204,1.0593,0.85532,-0.66976,-0.50018,0.67183,-0.17514,0.44727,-0.45825,0.22088,-0.10588,0.70172,-0.19309,-0.033441,-0.15614,-0.35732,-0.4447,-0.28811,-0.49656,-1.3815,-0.64984,-0.4775,-0.49008,-0.79312,-0.71018,-0.11823,-0.32637,-0.3415,-0.67335,0.70172,0.12254,-0.22559,0.17978,0.033554,-0.19613,-0.29135,-0.15866,-0.26431,-0.20055,0.17804,0.16624,0.4132,0.58695,0.58416,0.40514,0.67278,0.28481,-0.31596,-0.19027,4
0.64492,0.17394,0.50479,0.91346,0.717,-0.64566,-0.38637,0.67183,-0.12213,0.1751,-0.54091,-0.027155,-0.17368,0.75143,-0.14221,-0.19274,-0.15483,-0.35732,-0.057479,-0.28811,-0.004893,-0.95852,-0.31536,-0.4775,-0.31878,-0.50524,-0.20804,-0.11823,-0.11029,-0.44033,-0.67335,0.75143,0.33757,-0.22559,-0.020493,-0.09507,-0.14847,0.05053,-0.10779,-0.26431,-0.15495,0.17804,0.37515,0.16262,0.30851,0.25862,0.15682,0.38427,0.008544,-0.33632,0.094176,1
0.7302,0.21503,0.64437,1.0217,0.82008,-0.66034,-0.47246,0.67183,-0.15887,0.44727,-0.51908,0.025619,-0.1598,0.75143,-0.19415,-0.079597,-0.15575,-0.35732,-0.39397,-0.28811,-0.50185,-1.3815,-0.49387,-0.4775,-0.38067,-0.71102,-0.54027,-0.11823,-0.30232,-0.44033,-0.67335,0.75143,0.33757,-0.22559,0.17978,0.033554,-0.17918,-0.25179,-0.14247,-0.26431,-0.18676,0.17804,0.37515,0.34695,0.52151,0.503,0.35404,0.64653,0.21509,-0.36938,-0.10373,4
0.45211,0.22585,0.45255,0.69216,0.49909,-0.66421,-0.18499,0.67183,-0.052783,0.1751,-0.63142,-0.027155,-0.16343,0.75143,-0.18676,0.079259,-0.15634,-0.35732,-0.44509,-0.28811,-0.52145,-1.2034,-0.31458,-0.4775,-0.34055,-0.67511,-0.43773,-0.11823,-0.29309,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.020493,-0.09507,-0.20884,-0.27157,-0.17137,-0.26431,-0.21222,0.17804,0.16624,0.24852,0.35835,0.37017,0.25068,0.47727,0.13787,-0.3582,-0.029383,5
0.50874,0.20382,0.47095,0.75607,0.56239,-0.65634,-0.24445,0.67183,-0.067584,0.1751,-0.61521,-0.027155,-0.16638,0.75143,-0.17663,-0.16123,-0.15519,-0.35732,-0.38322,-0.28811,-0.48331,-1.2034,-0.34701,-0.4775,-0.31352,-0.5979,-0.41204,-0.11823,-0.27126,-0.44033,-0.67335,0.75143,0.33757,-0.22559,-0.22077,-0.22369,-0.15589,-0.14631,-0.11819,-0.26431,-0.16131,0.17804,0.37515,0.2145,0.518,0.35962,0.23523,0.48183,0.10171,-0.42127,0.026314,3
0.53863,0.1922,0.3945,0.7898,0.59579,-0.65219,-0.27584,0.67183,-0.055686,0.1751,-0.60613,-0.027155,-0.15975,0.75143,-0.1804,0.003231,-0.15586,-0.35732,-0.15155,-0.28811,-0.44419,-1.2034,-0.38053,-0.4775,-0.33761,-0.59017,-0.29349,-0.11823,-0.26314,-0.44033,-0.67335,0.75143,0.33757,-0.22559,-0.020493,-0.09507,-0.18977,-0.19528,-0.15288,-0.26431,-0.19631,0.17804,0.37515,0.28225,0.47596,0.38459,0.28657,0.54322,0.15275,-0.36359,-0.042718,1
0.86992,0.27017,0.86188,1.197,0.98768,-0.68004,-0.61408,0.67183,-0.21507,0.1751,-0.5724,-0.027155,-0.22268,0.75143,-0.18959,0.29954,-0.15729,-0.35732,-0.56586,-0.28811,-0.30609,-1.2034,-0.56084,-0.4775,-0.36735,-0.73688,-0.55409,-0.11823,-0.24358,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,-0.09507,-0.25543,-0.37517,-0.21646,-0.26431,-0.25463,0.17804,-0.11229,0.29199,0.51762,0.316,0.2887,0.42116,0.15898,-0.33795,-0.056822,4
0.20739,0.33833,1.0365,0.4188,0.22739,-0.52821,0.003908,0.67183,-0.14139,0.1751,-0.73474,-0.027155,-0.21806,0.75143,-0.21019,0.71217,-0.15848,-1.0654,-1.0361,-0.28811,-0.39704,-1.4482,-0.27414,-0.4775,-0.20725,-0.80637,-0.72313,-0.11823,-0.24391,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,-0.09507,-0.32004,-0.51362,-0.28004,-0.26431,-0.31932,0.17804,-0.11229,0.83905,0.52206,0.80044,0.83038,0.81634,0.68421,-0.292,-0.59981,5
0.23613,0.32753,0.99928,0.4513,0.25955,-0.70053,0.042619,0.67183,-0.13825,0.1751,-0.71702,-0.027155,-0.21338,0.75143,-0.21023,0.77416,-0.15851,-0.82935,-1.0175,-0.28811,-0.3693,-1.4482,-0.23765,-0.4775,-0.22967,-0.78321,-0.71341,-0.11823,-0.23822,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.22077,-0.22369,-0.32427,-0.51456,-0.28582,-0.26431,-0.3225,0.17804,-0.11229,0.78291,0.50535,0.77702,0.77149,0.76152,0.62801,-0.28582,-0.5451,3
0.20739,0.33833,1.0365,0.4188,0.22739,-0.52821,0.003908,0.67183,-0.14139,0.1751,-0.73799,-0.027155,-0.21875,0.75143,-0.20953,0.74994,-0.15852,-0.82935,-0.98229,-0.28811,-0.38099,-1.4482,-0.3511,-0.4775,-0.19174,-0.78321,-0.71401,-0.11823,-0.23591,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.22077,-0.22369,-0.32533,-0.5155,-0.28582,-0.26431,-0.32356,0.17804,-0.11229,0.81147,0.51385,0.78893,0.82809,0.7728,0.68329,-0.37691,-0.57293,4
0.24599,0.32383,0.98649,0.46245,0.27059,-0.69921,0.03227,0.67183,-0.13718,0.1751,-0.71318,-0.027155,-0.21225,0.75143,-0.20583,0.69135,-0.15836,-0.82935,-1.005,-0.28811,-0.37426,-1.4482,-0.22788,-0.4775,-0.23361,-0.78321,-0.70711,-0.11823,-0.24221,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.22077,-0.22369,-0.31474,-0.49478,-0.27657,-0.26431,-0.31295,0.17804,-0.11229,0.70283,0.44831,0.69923,0.69336,0.68791,0.59605,-0.29636,-0.50969,3
0.21683,0.33478,1.0243,0.42948,0.23795,-0.52567,-0.006496,0.67183,-0.14036,0.1751,-0.73108,-0.027155,-0.21698,0.75143,-0.20747,0.67476,-0.15843,-1.0654,-1.0184,-0.28811,-0.3824,-1.4482,-0.26356,-0.4775,-0.19607,-0.80637,-0.71465,-0.11823,-0.23966,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,0.17978,0.033554,-0.31262,-0.49949,-0.27426,-0.26431,-0.31295,0.17804,-0.11229,0.78969,0.44371,0.7437,0.78114,0.7621,0.6851,-0.29493,-0.59981,4
0.21683,0.33478,1.0243,0.42948,0.23795,-0.52567,-0.006496,0.67183,-0.14036,0.1751,-0.73434,-0.027155,-0.21768,0.75143,-0.21006,0.79885,-0.15858,-0.82935,-0.9843,-0.28811,-0.35446,-1.4482,-0.34102,-0.4775,-0.19452,-0.78321,-0.71547,-0.11823,-0.22846,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.22077,-0.22369,-0.32851,-0.52115,-0.29044,-0.26431,-0.32674,0.17804,-0.11229,0.78048,0.49653,0.76467,0.79565,0.74984,0.65369,-0.37372,-0.5441,5
0.25002,0.30445,0.91963,0.46411,0.27322,-0.69229,0.027217,0.67183,-0.12507,0.1751,-0.70754,-0.027155,-0.20671,0.75143,-0.2008,0.64353,-0.15821,-0.59334,-0.9068,-0.28811,-0.39064,-1.4482,-0.25529,-0.4775,-0.14927,-0.76004,-0.65641,-0.11823,-0.22685,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,-0.09507,-0.30521,-0.47406,-0.26732,-0.26431,-0.30447,0.17804,-0.11229,0.64683,0.46163,0.66863,0.63773,0.69,0.53716,-0.3005,-0.44912,4
0.25002,0.30445,0.91963,0.46411,0.27322,-0.69229,0.027217,0.67183,-0.12507,0.1751,-0.70754,-0.027155,-0.20671,0.75143,-0.19291,0.4211,-0.15777,-0.82935,-0.96491,-0.28811,-0.40071,-1.4482,-0.17092,-0.4775,-0.26186,-0.78321,-0.67106,-0.11823,-0.25674,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,-0.09507,-0.28191,-0.42885,-0.24189,-0.26431,-0.28114,0.17804,-0.11229,0.39737,0.49525,0.34415,0.39199,0.43082,0.25071,-0.32561,-0.15298,6
0.25002,0.30445,0.91963,0.46411,0.27322,-0.69229,0.027217,0.67183,-0.12507,0.1751,-0.70754,-0.027155,-0.20671,0.75143,-0.19291,0.4211,-0.15777,-0.82935,-0.96491,-0.28811,-0.40071,-1.4482,-0.17092,-0.4775,-0.26186,-0.78321,-0.67106,-0.11823,-0.25674,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,-0.09507,-0.28191,-0.42885,-0.24189,-0.26431,-0.28114,0.17804,-0.11229,0.39737,0.49525,0.34415,0.39199,0.43082,0.25071,-0.32561,-0.15298,4
0.007161,0.83152,-0.31942,0.12731,-0.081846,-0.58693,0.30236,-0.28157,-0.17787,0.039015,0.024979,-0.24089,-0.22862,0.30407,-0.19177,2.3329,-0.15859,0.58673,1.1964,0.35305,1.0973,0.020912,0.71275,-0.65783,0.27502,0.18967,1.1408,-0.11999,0.31485,-0.3415,-0.16812,0.30407,-0.092482,5.1238,1.782,3.2491,-0.2226,-0.15102,-0.17484,-0.048934,-0.24191,-0.16374,-0.11229,-0.57834,0.99018,-0.36346,-0.55678,-0.4899,-0.78459,4.0925,-0.46054,3
1.0184,0.83152,0.70782,1.2957,1.0543,-0.50685,-0.74117,-0.41777,-0.41973,-0.23316,0.14595,-0.32005,-0.30102,-1.5351,-0.16738,-0.33001,-0.14431,0.58673,0.89296,0.51334,0.042636,0.38821,-0.10212,0.003369,-0.24274,0.18967,0.38899,-0.11518,-0.099889,-0.045005,1.9791,-1.5351,-0.092482,0.18591,-0.020493,-0.09507,-0.082812,-0.01163,-0.1101,0.058755,-0.079662,-0.16374,-0.11229,0.85138,0.99018,-0.4874,0.89525,0.004199,0.67053,-0.46486,-0.5332,1
0.56334,0.83152,0.34527,0.92229,0.69123,-0.58693,-0.38637,-0.28157,-0.25388,-0.23316,0.26056,-0.27256,-0.19486,-0.69006,-0.14207,-0.68941,-0.13693,0.58673,0.12723,0.99422,0.10359,0.020912,-0.20754,-0.23706,0.093666,0.18967,0.035141,-0.099194,0.024636,-0.045005,0.90551,-0.69006,-0.092482,0.18591,0.58034,0.93392,0.061217,0.42443,0.055212,0.27414,0.05183,-0.16374,-0.11229,0.32434,0.99018,-0.51402,0.35999,-0.1928,0.13413,1.0686,-0.46163,1
-0.60206,0.71965,-0.63024,-0.57723,-0.74634,-0.59848,0.89887,-0.41777,-0.33114,-0.36924,-0.62035,-0.11159,-0.34935,0.60231,-0.074803,-1.4148,-0.15822,-1.5374,-1.156,-0.28811,-0.42576,-1.3013,-0.48929,-0.4775,-0.46942,-0.92528,-0.8433,-0.11823,-0.28272,-0.44033,-0.48389,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.2863,0.90142,-0.44072,-0.34192,-0.4899,-0.55055,-0.14865,0.59987,4
-0.59807,0.73534,-0.62207,-0.57337,-0.74242,-0.59624,0.8945,-0.41777,-0.33366,-0.36924,-0.63093,-0.11159,-0.35299,0.60231,-0.07139,-1.4118,-0.15822,-1.5374,-1.1504,-0.28811,-0.4255,-0.86058,-0.44601,-0.4775,-0.47019,-0.8666,-0.82188,-0.11823,-0.28289,-0.44033,-0.48389,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.28381,0.91383,-0.43361,-0.34009,-0.4899,-0.54856,-0.14595,0.59703,6
-0.59693,0.73555,-0.62285,-0.5691,-0.73831,-0.59686,0.89107,-0.41777,-0.33386,-0.36924,-0.62883,-0.11159,-0.35242,0.60231,-0.072882,-1.4126,-0.15822,-1.5374,-1.15,-0.28811,-0.42565,-0.86058,-0.42686,-0.4775,-0.4706,-0.84703,-0.8069,-0.11823,-0.28313,-0.44033,-0.48389,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.28218,0.914,-0.43387,-0.33589,-0.4899,-0.54439,-0.14669,0.59307,1
-0.60055,0.71981,-0.62809,-0.57528,-0.74447,-0.59888,0.89736,-0.41777,-0.33138,-0.36924,-0.61936,-0.11159,-0.34949,0.60231,-0.074312,-1.4153,-0.15822,-1.5374,-1.1554,-0.28811,-0.42587,-1.3013,-0.49117,-0.4775,-0.46939,-0.92528,-0.84285,-0.11823,-0.28275,-0.44033,-0.48389,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.28445,0.90156,-0.43781,-0.33992,-0.4899,-0.54858,-0.14914,0.59802,4
